Text,Media,GPE
US sports journalist dies covering match in Qatar,BBCWorld,USA
US and Russia agree to consider more prisoner swaps,BBCWorld,USA
Veteran US sports journalist Grant Wahl dies while covering the World Cup in Qatar,BBCWorld,USA
More members of US militia Oath Keepers go on trial for seditious conspiracy,BBCWorld,USA
"Meetings on how to free ex-marine Paul Whelan from Russian custody to take place, according to US envoy",BBCWorld,USA
Lockerbie bombing suspect due to appear in US court,BBCWorld,USA
US charges five Russians and two Americans with military technology plot on Russian orders,BBCWorld,USA
US lawmakers unveil TikTok ban bill over China security fears,BBCWorld,USA
Timelapse footage shows 20 inches of snowfall in US town in a day,BBCWorld,USA
Timelapse captures 20 inches of snowfall in a day in US town,BBCWorld,USA
US charges Sam Bankman-Fried with defrauding investors,BBCWorld,USA
US firebrand Republican Lauren Boebert wins re-election after recount,BBCWorld,USA
US scientists announce fusion energy breakthrough,BBCWorld,USA
US inflation rate slows as fuel costs fall,BBCWorld,USA
Former boss of FTX cryptocurrency exchange Sam Bankman-Fried charged in the US with defrauding investors,BBCWorld,USA
"US winter storm to bring blizzard, tornadoes and floods",BBCWorld,USA
Libya orders probe into Lockerbie suspect handover to US,BBCWorld,USA
US winter storm brings heavy snow and tornadoes,BBCWorld,USA
"There have been 189 deadly school shootings in the US since Sandy Hook A decade on, what has changed in the US?",BBCWorld,USA
US planning to send Patriot air defence missiles to Ukraine,BBCWorld,USA
"""They keep us in this type of isolation. It is like some kind of prison sentence"" Family in witness protection takes legal action after being left without an identity",BBCWorld,USA
"US Patriot missiles would comfort Kyiv and alarm Moscow, writes BBC weapons expert Chris Partridge",BBCWorld,USA
'We just prayed': Storm system brings tornadoes to US south,BBCWorld,USA
US sues Arizona over shipping container border wall,BBCWorld,USA
Six states without power as deadly winter storm and tornadoes hit US,BBCWorld,USA
US brings back free at-home Covid tests as part of winter plan,BBCWorld,USA
Joe Biden says US is 'all in' on Africa's future,BBCWorld,USA
US charges China student with stalking peer who put up pro-democracy fliers,BBCWorld,USA
Russia frees US man in Ukraine prisoner swap,BBCWorld,USA
Why the US Space Force's first overseas base is in South Korea,BBCWorld,USA
Former US President Donald Trump launches $99 NFT collection,BBCWorld,USA
Nigerian child chess prodigy granted US asylum,BBCWorld,USA
"More than a third of US executions botched or highly problematic in 2022, according to report",BBCWorld,USA
US formally requests ex-marine's extradition from Australia,BBCWorld,USA
Former US President Donald Trump launches $99 NFT collection,BBCWorld,USA
Former US President Donald Trump launches $99 NFT collection,BBCWorld,USA
Guns confiscated at US airports hit record levels,BBCWorld,USA
US to end crack and powder cocaine sentencing disparity,BBCWorld,USA
The Christian nationalists who want to put God into US government,BBCWorld,USA
US to end crack and powder cocaine sentencing disparity,BBCWorld,USA
January 6 Capitol riot panel to decide on whether former US President Donald Trump could face criminal charges Follow live,BBCWorld,USA
Migrants feeling anxious as US border restrictions remain,BBCWorld,USA
What US border policy shift means for migrants,BBCWorld,USA
British Airways: Flights leaving US grounded over technical issue,BBCWorld,USA
Zelensky hands medal from Himars soldier to US president Joe Biden,BBCWorld,USA
"Former FTX boss Sam Bankman-Fried agrees to be extradited to US, says lawyer",BBCWorld,USA
Powerful winter storm may disrupt holiday travel across the US and Canada,BBCWorld,USA
"Former FTX boss Sam Bankman-Fried agrees to be extradited to US, says lawyer",BBCWorld,USA
US pastor robbed on livestream faces fraud and extortion charges,BBCWorld,USA
Emergency in US city El Paso as Trump border policy in limbo,BBCWorld,USA
How to stay safe in possible US winter weather bomb cyclone,BBCWorld,USA
US House panel votes to make public Trump's tax returns,BBCWorld,USA
"Zelensky's visit shows neither Ukraine nor US want peace, Russia says",BBCWorld,USA
Historic winter storm could be deadly for US homeless,BBCWorld,USA
"Zelensky's visit shows neither Ukraine nor US want peace, Russia says",BBCWorld,USA
Watch Ukraine President Zelensky's whirlwind US visit in 90 seconds,BBCWorld,USA
US life expectancy is at its lowest in 25 years,BBCWorld,USA
"Train derails after smashing into truck in Tennessee, US",BBCWorld,USA
Zelensky tells US Congress Ukraine is alive and kicking,BBCWorld,USA
Zelensky presents Ukraine battle flag to US Congress,BBCWorld,USA
US winter storm to bring coldest Christmas in decades,BBCWorld,USA
Watch Ukraine President Zelensky's whirlwind US visit in 90 seconds,BBCWorld,USA
Deadly winter storm knocks out power for 1.5m in US and Canada,BBCWorld,USA
"Forecasters have warned freezing temperatures during the Arctic storm in the US and Canada could lead to frostbite ""within minutes"" So what is it and what are the dangers?",BBCWorld,USA
"A powerful winter storm is sweeping the US and Canada on ""bomb cyclone"" conditions But what is it, and how can it develop?",BBCWorld,USA
A powerful Arctic storm is spreading across a large swathe of the US and Canada What's been the impact so far?,BBCWorld,USA
US trio face extradition from Scotland over alleged child kidnap plot,BBCWorld,USA
No tree or gifts for thousands in this US city,BBCWorld,USA
US winter storm will bring frostbite within minutes,BBCWorld,USA
No tree or gifts for thousands in this US city,BBCWorld,USA
What exactly is in the $1.7tr US budget bill?,BBCWorld,USA
"North Korea sold arms to Russia's Wagner group, US says",BBCWorld,USA
Winter storm's icy blast hits 200 million in US,BBCWorld,USA
US jury finds Tory Lanez guilty of shooting Megan Thee Stallion,BBCWorld,USA
"Wind, snow and floods combine for historic US storm",BBCWorld,USA
"Wind, snow and floods combine for historic US storm",BBCWorld,USA
Stranded Native Americans burn clothes for warmth amid US winter storm,BBCWorld,USA
Megan Thee Stallion: US jury finds Tory Lanez guilty of shooting hip-hop star,BBCWorld,USA
Winter storm's icy blast hits 200 million in US,BBCWorld,USA
US storm: Death toll in historic Arctic freeze rises to 24,BBCWorld,USA
Flight cancellations wreak havoc on US airports,BBCWorld,USA
US winter storm traps New York State residents in cars,BBCWorld,USA
US winter storm traps New York State residents in cars,BBCWorld,USA
US winter storm death toll rises as bad weather drags on,BBCWorld,USA
US considers Covid restrictions on Chinese arrivals,BBCWorld,USA
US considers Covid restrictions on Chinese arrivals,BBCWorld,USA
US Supreme Court keeps Trump-era border policy in place,BBCWorld,USA
Man hailed a hero for saving lives during deadly US blizzard,BBCWorld,USA
Chinese fighter jet flies 20 feet from US military plane,BBCWorld,USA
Hershey sued in US over metal in dark chocolate claim,BBCWorld,USA
Flight cancellations leave thousands stranded across US,BBCWorld,USA
