Text,Media,GPE
"Twitter suspends accounts of several journalists who recently wrote about its owner Elon Musk, Ukraine says Russia fired dozens of missiles at infrastructure in Ukraine, Senate passes stopgap funding bill to avoid a partial shutdown, and more. 5⃣ stories you need to know",Reuters,Ukraine
"Russia launched dozens of missiles across Ukraine, knocking out electricity in its second biggest city, hitting critical infrastructure in the south and causing explosions in the capital Kyiv, Ukrainian officials said",Reuters,Ukraine
"European Union states should buy arms jointly to replenish stocks after supplying Ukraine, said the bloc's defence agency, warning the United States may not always be able to shield Europe from threats",Reuters,Ukraine
"Ten-year-old Danylo Astion fled Ukraine with his family soon after Russia invaded but his dream of becoming a soccer star lives on in Vienna, where training for one of Austria's top teams has rekindled his lust for life",Reuters,Ukraine
Japan said it would begin a once-unthinkable $320 billion military build-up that would arm it with missiles capable of striking China and ready it for a sustained conflict as regional tensions and Russia's Ukraine invasion stoke war fears,Reuters,Ukraine
The World Bank's private investment arm said it had launched a $2 billion support package for Ukraine to help build the resilience of the Ukrainian private sector devastated by Russia's war and to prepare for reconstruction,Reuters,Ukraine
"A Ukrainian general said that Moscow was digging in for a long war and still wanted to conquer the whole of Ukraine, as Russian forces pounded two strategic cities while Kyiv's troops shelled Russian-controlled Donetsk in the east",Reuters,Ukraine
"The ‘Sea Eagle’ Orlan 10 UAV, a deceptive, relatively low-tech and cheap killer that has directed many of the up to 20,000 artillery shells that Russia has fired daily on Ukraine is powered by an elastic, sanction-evading supply chain",Reuters,Ukraine
🌎 Year in Review: Russia's invasion of Ukraine and subsequent Western sanctions led to a breakdown in supply relationships that had existed for decades,Reuters,Ukraine
"5⃣ stories you need to know today: Russian President Vladimir Putin heads for Belarus amid fears of new assault on Ukraine, Elon Musk poll shows 57.5% want him to step down as Twitter chief, China reports first its COVID-related deaths in weeks, and more",Reuters,Ukraine
"Russian President Vladimir Putin heads for Belarus fueling fears he will pressure Minsk to join a new offensive on Ukraine, Elon Musk poll shows majority want him to step down as Twitter chief, China reports its first COVID deaths in weeks, and more. 5⃣ stories you need to know",Reuters,Ukraine
European Union unity over sanctions on Russia has started to falter as jitters about the impact on Europe's own stumbling economy weakens resolve to punish Moscow for war in Ukraine,Reuters,Ukraine
"Exclusive: Using a low-profile fleet of ships under U.S. sanctions, Syria has this year sharply increased wheat imports from the Black Sea peninsula of Crimea that Russia annexed from Ukraine, a sign of tightening economic ties between the two allies",Reuters,Ukraine
"President Volodymyr Zelenskiy said Ukraine was ready for all possible defense scenarios against Moscow and its ally Belarus, as Russia's Vladimir Putin headed to Belarus and Russian troops stationed there prepared to conduct exercises",Reuters,Ukraine
"U.S. House panel probing the Jan. 6, 2021, Capitol riot says Trump should face criminal charges, jury finds Harvey Weinstein guilty of rape, Ukraine’s Zelenskiy visits frontline town that Russia has long tried and failed to capture, and more 5⃣ stories you need to know 👇",Reuters,Ukraine
"The nearly five-month battle for the small city of Bakhmut in eastern Ukraine has ground on for so long and wrought so much death and destruction that, even if Russia does prevail, it will be a pyrrhic victory, military experts say",Reuters,Ukraine
President Vladimir Putin said the situation in four areas of Ukraine that Moscow has declared are part of Russia was ‘extremely difficult’ and ordered security services to step up surveillance to secure its borders and combat new threats,Reuters,Ukraine
LIVE: House Speaker Nancy Pelosi meets with Ukraine's Volodymyr Zelenskiy,Reuters,Ukraine
"WATCH: Ukraine's President Volodymyr Zelenskiy will meet U.S. counterpart Joe Biden in his first overseas visit since Moscow's war against Kyiv, Twitter CEO Elon Musk says he will step down once he finds 'someone foolish' enough as successor, and more. 5⃣ stories you need to know",Reuters,Ukraine
"Chinese-owned seed maker Syngenta is betting on a decades-long dream of higher yielding hybrid wheat, after severe weather and the Ukraine war tightened global grain supplies in 2022",Reuters,Ukraine
"Pope Francis called on people to remember Ukrainian children suffering in the cold this Christmas. ’Let us think of the many children in Ukraine who suffer, suffer so much, because of this war,’ he said",Reuters,Ukraine
The outcome of Russian missiles that aim to destroy Ukraine’s power grid have a direct bearing on the lives of millions of people during the freezing winter if ground-based air defenses fail,Reuters,Ukraine
"The amount of material delivered by North Korea to Russia’s private military company, the Wagner Group, will not change battlefield dynamics in Ukraine. A U.S. official said Putin has increasingly turned to Wagner for help in Ukraine",Reuters,Ukraine
"Skirmishes to keep Russian missiles at bay are common in the skies over Ukraine, and their outcomes have a direct bearing on the lives of millions of people who are left without heat, power or running water during the freezing winter if defenses fail",Reuters,Ukraine
Ukraine's 'cat and mouse' battle to keep Russian missiles at bay,Reuters,Ukraine
"Exclusive: The private Russian military company, the Wagner Group, took delivery of an arms shipment from North Korea to help bolster Russian forces in Ukraine, a sign of the group's expanding role in that conflict, a senior administration official said",Reuters,Ukraine
Ukraine's 'cat and mouse' battle to keep Russian missiles at bay,Reuters,Ukraine
"Top 5⃣ stories of the day: Russia says supplies of U.S. Patriot missiles to Ukraine will not help end the war, Shanghai hospital tells staff to prepare for a ‘tragic’ battle with COVID, Kabul women protest the Taliban’s decision to close universities to female students, and more",Reuters,Ukraine
"Ahead of Ukrainian President Volodymyr Zelenskiy's visit to the U.S., the Biden administration said it would provide another $1.85 billion in military aid to Ukraine, including the Patriot air defense system. Here's what you need to know about the Patriot",Reuters,Ukraine
President Volodymyr Zelenskiy told the U.S. Congress that aid to Ukraine was an investment in democracy and ‘not charity’ as he invoked American battles against the Nazis in World War Two to press for more assistance for his country's war effort,Reuters,Ukraine
"s Ukraine grapples with widespread power cuts due to Russian air strikes, European Union buildings turned off their lights to express solidarity with Kyiv and President Zelenskiy spoke about the toll of blackouts in a video message",Reuters,Ukraine
Ukrainian President Volodymyr Zelenskiy embarked on a visit to the U.S. in his first overseas trip since Russia invaded Ukraine,Reuters,Ukraine
European Union buildings in Brussels turned off their lights to show solidarity with Ukraine. President Zelenskiy shared a video message about the pain of widespread power cuts from from Russian air strikes,Reuters,Ukraine
"The Democratic-controlled U.S. House of Representatives passed a $1.66 trillion government funding bill that provides record military funding and sends emergency aid to Ukraine, hours before a midnight deadline",Reuters,Ukraine
"WARNING: GRAPHIC CONTENT U.S. medic Jennifer Mullee, who was an emergency nurse in Los Angeles until May, is serving in the frontline of the war in Ukraine following an appeal from President Volodymyr Zelenskiy",Reuters,Ukraine
Russian-installed official in Ukraine's Zaporizhzhia region says shelling of nuclear plant has almost stopped,Reuters,Ukraine
North Korea's foreign ministry denied a media report that Pyongyang had supplied munitions to Russia and denounced the United States for providing lethal weapons to Ukraine,Reuters,Ukraine
"As Kyiv wages a parallel war against high-level graft, to an outsider it may seem an unlikely time for Ukraine to double down on the battle against corruption, as missiles rain down on cities and citizens fight for their lives",Reuters,Ukraine
"The U.S. House of Representatives is due to vote on a $1.66 trillion bill that provides the U.S. military with robust funding, dispatches emergency aid to Ukraine and keeps all federal agencies operating through September 30, 2023",Reuters,Ukraine
Russian-installed official in Ukraine's Zaporizhzhia region says shelling of nuclear plant has almost stopped,Reuters,Ukraine
"North Korea's foreign ministry denied a media report it supplied munitions to Russia, calling it ‘groundless,’ and denounced the United States for providing lethal weapons to Ukraine, the country’s state media said",Reuters,Ukraine
"It may seem an unlikely time for Ukraine to double down on the battle against corruption, but anti-graft agencies have revived a years-old investigation into an official scheme they say led to electricity customers overpaying by more than $1 billion",Reuters,Ukraine
"North Korea's foreign ministry denied a media report it supplied munitions to Russia, calling it ‘groundless,’ and denounced the United States for providing lethal weapons to Ukraine, the country’s official KCNA news agency reported",Reuters,Ukraine
The U.S. Congress passed a massive $1.66 trillion government funding bill — including record military spending and emergency aid to Ukraine — just hours before a midnight deadline,Reuters,Ukraine
"The conflict in Ukraine has been interwoven into holiday festivities in Moscow, including frontline military symbols being perched on plinths and residents recording video messages to troops",Reuters,Ukraine
Imprints of the Ukraine conflict were seen on holiday festivities throughout Moscow,Reuters,Ukraine
"In the lush greenhouses of Kyiv's National Botanical Garden, staff are struggling to save a decades-old collection of tropical plants after months of Russian attacks on Ukraine's power grid",Reuters,Ukraine
Tropical plants in Kyiv's botanical garden might face a winter of extinction as power outages in war-torn Ukraine heavily affect the main heating supply,Reuters,Ukraine
Carolers from the Kyiv Kolyada community sing Christmas songs inside a metro station in Ukraine during an air raid alarm,Reuters,Ukraine
"Russian Foreign Minister Sergei Lavrov gave Ukraine an ultimatum to fulfil Moscow's proposals, including surrendering territory Russia controls, or its army would decide the issue, a day after President Vladimir Putin said he was open to talks",Reuters,Ukraine
"Russian forces stepped up mortar and artillery attacks on the recently liberated city of Kherson in southern Ukraine, Ukraine's military said, while also exerting constant pressure along front lines in eastern regions of the country",Reuters,Ukraine
"Russia retaliated against a price cap on its oil imposed by Western countries, while its forces were involved in heavy fighting around the bombed-out ghost town of Bakhmut in eastern Ukraine",Reuters,Ukraine
"Air raid sirens rang out across several cities in Ukraine after Russia launched one of its largest aerial bombardments, sending people rushing to shelters",Reuters,Ukraine
"Russia fired scores of missiles into Ukraine, targeting Kyiv, the northeastern city of Kharkiv, and other cities in a massive aerial bombardment that sent people rushing to shelters and knocked out power",Reuters,Ukraine
"Russia unleashed a barrage of missiles on Ukraine's major cities, China’s vast countryside rushed to bolster COVID defenses, Benjamin Netanyahu sealed a comeback as Israeli prime minister with a hard-right cabinet, and more Here are 5⃣ stories you need to know 👇",Reuters,Ukraine
"From : President Vladimir Putin’s war against Ukraine has isolated Russia. The great shut-off of its economy will accelerate in 2023, as Moscow moves closer to the North Korean economic model, says",Reuters,Ukraine
"5⃣ stories you need to know today: Russia fires scores of missiles at Ukraine’s major cities, including Kyiv, National Guard troops look for winter storm victims in New York’s second-largest city Buffalo, Israel's Benjamin Netanyahu returns with hard-right cabinet, and more",Reuters,Ukraine
From : Russia's economy has been hit because of its war in Ukraine. Could Moscow be headed for a complete closure of the economy? explains,Reuters,Ukraine
"Ukraine's recently liberated city of Kherson suffered intense mortar and artillery attacks from Russian forces across the Dnipro river, while the Kremlin rejected a Ukrainian peace plan, demanding that Kyiv accept its annexation of four regions",Reuters,Ukraine
Ukraine's power outages aren't enough to stop this nail artist,Reuters,Ukraine
"Russian forces stepped up mortar and artillery attacks on the recently liberated city of Kherson, firing dozens of missiles from multiple rocket launchers at civilian targets, Ukraine's military said",Reuters,Ukraine
Russian forces fired dozens of missiles into the city of Kherson in southern Ukraine. The Ukrainian military said the targets included a maternity hospital where new mothers scrambled for shelter against the attack,Reuters,Ukraine
"U.S. stocks closed out 2022 lower, capping a year of sharp losses driven by aggressive interest rate hikes to curb inflation, recession fears, the Russia-Ukraine war and rising concerns over COVID cases in China",Reuters,Ukraine
"Reuters 2022 Year in Review 👇 Russia invaded Ukraine by land, air and sea on February 24, confirming the West's worst fears with the biggest attack by one state against another in Europe since World War Two",Reuters,Ukraine
"The best-read lists describe a dramatic year of political, economic and financial turmoil. lists the headlines that demanded attention, from war in Ukraine to Meta",Reuters,Ukraine
