Text,Media,GPE
"Anna Haliuk was a lawyer in Ukraine, but has been unable to practice since fleeing to the U.S. Her husband had to stay behind, so she now shoulders most of the family's financial needs. “I have two hands, two legs, thanks to God, and I am alive,” she",nytimes,Ukraine
"Russia is also building miles of trenches, and pillboxes — small structures for their troops to shoot from. The fortifications could slow Ukraine’s army, but they are effective only if manned correctly.",nytimes,Ukraine
"Trench warfare has long been a feature of the battle in eastern Ukraine, but the pace and scale of Russian construction over the past couple of months is unmatched. It shows how Russia is trying to set defensible positions against Ukrainian pressure.",nytimes,Ukraine
"Russia is building a massive defense network of trenches across Ukraine, a Times analysis of satellite radar data shows.",nytimes,Ukraine
"Propagandists from Russia's biggest state TV broadcaster have plucked clips from U.S. cable news, right-wing social media and Chinese officials to spin a counternarrative that Russia is winning in Ukraine, leaked emails reveal.",nytimes,Ukraine
"The New York Times accompanied members of a surveillance team for the Ukrainian Army on a cold night in Bakhmut, eastern Ukraine, as they used a thermal sight to find enemy positions miles away.",nytimes,Ukraine
"The EU approved a new round of sanctions against Russia, including banning drone exports to the country, as the bloc tries to maintain a united front and keep up financial pressure on Moscow over the Kremlin’s war in Ukraine.",nytimes,Ukraine
"Despite setbacks on the battlefield, Russia is massing troops and armaments to launch a renewed ground offensive by spring that very likely will include a second attempt to seize Kyiv, Ukraine’s top military and political leaders warned this week.",nytimes,Ukraine
"Russia launched a barrage of missiles at Ukraine, causing explosions in at least two cities and putting all of the country under an air-raid alarm. Follow live updates.",nytimes,Ukraine
"President Vladimir Putin of Russia made a surprise visit to a command post coordinating the Russian war effort in Ukraine, the Kremlin said on Saturday, in a rare demonstration of hands-on involvement in the military campaign’s execution and planning.",nytimes,Ukraine
"Russian invasion plans, obtained by The New York Times, show that the military expected to triumph in Ukraine within days. We drew from interviews, intercepts, documents and secret battle plans to show how a ""walk in the park"" became a disaster for Putin.",nytimes,Ukraine
"Read our full investigation on the Russian invasion plans that show that the military expected to triumph in Ukraine within days, but instead the “walk in the park” became a catastrophe for Russia:",nytimes,Ukraine
"The U.S. tried to stop Ukraine from killing a top Russian general, Valery Gerasimov, when American officials learned he was going to the frontlines. Dozens of Russian soldiers were said to be killed. General Gerasimov wasn’t one of them.",nytimes,Ukraine
"Wounded Russian soldiers recalled being sent into war with little training or equipment, watching over half of their platoon get killed. A 1960s Ukraine map and a Wikipedia entry on how to use a sniper rifle were some of the items left on the battlefield.",nytimes,Ukraine
A team of New York Times reporters investigated one of the central questions of the war in Ukraine: Why has Russia bungled its invasion so badly? Here are some of the takeaways from the report.,nytimes,Ukraine
The combination of the war in Ukraine and concern about longer-term threats from Russia and China are driving a bipartisan push to increase U.S. capacity to produce weapons.,nytimes,Ukraine
"Russian invasion plans, obtained by The New York Times, show that the military expected to triumph in Ukraine within days. We drew from interviews, intercepts, documents and secret battle plans to show how a ""walk in the park"" became a disaster for Putin.",nytimes,Ukraine
Explosions rang out in Kyiv as Russia launched a drone attack on the Ukrainian capital. Ukraine’s defense forces shot some of the drones down. It was unclear whether there were any casualties. Follow live updates.,nytimes,Ukraine
"Breaking News: Volodymyr Zelensky is expected to visit the White House and address Congress on Wednesday, his first trip outside Ukraine since the war began.",nytimes,Ukraine
"Russia’s invasion of Ukraine has taken thousands of lives and created a humanitarian crisis. It has also dealt a grievous blow to Ukrainian culture. Over 300 sites have been damaged or destroyed since the war began, a New York Times investigation shows.",nytimes,Ukraine
"The war in Ukraine is a culture war, and now the scale of its cultural ruination is becoming clearer. To understand its scale and shock, we explored four sites across eastern Ukraine: A monastery; a theater and culture center; a library; and a monument.",nytimes,Ukraine
"Since the invasion in February, The New York Times’s Visual Investigations team has been tracking evidence of cultural destruction across Ukraine. They have identified and verified 339 sites that sustained substantial damage.",nytimes,Ukraine
"Russia’s invasion of Ukraine has taken thousands of lives and created a severe humanitarian crisis. It has also dealt a grievous blow to Ukrainian culture: its museums, monuments, universities, libraries, churches and mosaics.",nytimes,Ukraine
President Volodymyr Zelensky of Ukraine traveled on Tuesday to the ravaged city of Bakhmut to hand out medals to soldiers — perhaps his most dangerous trip to the front lines since the war began in February.,nytimes,Ukraine
"Lawmakers on Tuesday announced a deal to provide close to $50 billion in emergency aid to Ukraine in its battle against a Russian invasion, racing to commit another tranche of assistance before the start of a new Congress in January.",nytimes,Ukraine
"Russia’s invasion of Ukraine has taken thousands of lives and created a humanitarian crisis. It has also dealt a grievous blow to Ukrainian culture. Over 300 sites have been damaged or destroyed since the war began, a New York Times investigation shows.",nytimes,Ukraine
"The U.S.'s Cyber National Mission Force has been supporting Ukraine with daily consultations, a move that has unearthed thousands of warning indicators of potentially compromised Ukrainian computer networks, a top U.S. cybercommander said.",nytimes,Ukraine
Breaking News: Lawmakers unveiled a sprawling spending bill that would keep the U.S. government open through next fall and include billions in aid for Ukraine.,nytimes,Ukraine
"President Vladimir Putin of Russia made a rare visit to Belarus on Monday to strengthen his bond with his closest regional ally, Aleksandr Lukashenko. The Belarusian leader has been under pressure from Moscow to provide more support for the Ukraine war.",nytimes,Ukraine
"Standing with President Volodymyr Zelensky, President Biden vowed support for Ukraine for “as long as it takes.”",nytimes,Ukraine
President Volodymyr Zelensky met with President Biden at the White House on Wednesday — his first trip outside of Ukraine since Russia’s invasion began in February.,nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine arrived at the White House on Wednesday to meet with President Biden for what would be two hours of closed-door meetings, officials said.",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine's entanglement in American politics started with Donald Trump. In 2019, Zelensky became a household name in the U.S. when a phone conversation he had with Trump helped trigger his first impeachment.",nytimes,Ukraine
When President Volodymyr Zelensky of Ukraine addresses Congress on Wednesday he will be facing an audience that includes many Republican lawmakers hostile to authorizing more money for military and humanitarian aid for his country — if they show up.,nytimes,Ukraine
"President Vladimir Putin directed Russia’s military to overcome its equipment problems and assented to an increase in the size of the country’s armed forces, his latest effort to show that he has no intention of giving up in the war in Ukraine.",nytimes,Ukraine
"""This will be a day to remember in the history of the United States Congress,"" Senator Chuck Schumer, the majority leader, said in remarks on the Senate floor about President Volodymyr Zelensky of Ukraine's visit to Washington. Follow live updates:",nytimes,Ukraine
"President Volodymyr Zelensky is visiting Washington in his first trip abroad since Russia’s invasion. He is expected to speak about the U.S. role in strengthening the “resilience and defense” of Ukraine, officials said. Follow updates.",nytimes,Ukraine
"Ukraine’s prime minister said Russia wants to plunge Ukraine into total darkness during the holiday season, and warned members of the government to “prepare for new attacks.” Russian attacks have left the energy grid in a precarious state, he said.",nytimes,Ukraine
"President Biden will announce an aid package for Ukraine that includes the most advanced U.S. ground-based air defense system, administration officials said, as part of President Volodymyr Zelensky’s expected trip to Washington.",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine will meet with President Biden at the White House on Wednesday and deliver an address to a joint session of Congress, officials say. The visit will be the first time he has left Ukraine since Russia invaded.",nytimes,Ukraine
"Using exclusive phone records, documents, interviews and thousands of hours of video, our visual investigation reveals the main Russian military unit responsible for killing dozens of civilians on a single street in Bucha, Ukraine.",nytimes,Ukraine
Breaking News: The Senate passed a $1.7 trillion spending package to avert a government shutdown and send another round of assistance to Ukraine.,nytimes,Ukraine
"The videos are impossible to forget: Dozens of bodies strewn along a street in Bucha, on the outskirts of Ukraine's capital. An eight-month visual investigation shows how a Russian military unit killed dozens of civilians on a single street in the town.",nytimes,Ukraine
"Ukraine’s fierce defense of the city of Bakhmut has become a symbol of pride and solidarity for the nation. Despite all the shelling, and with no electricity, one snack shop is still serving the soldiers and citizens who have stayed.",nytimes,Ukraine
"When Russia's war in Ukraine began, residents of Bucha decided to flee with their families, protect their loved ones and search for food. Russian soldiers killed them for it. We retraced the victims' final moments.",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine finished his first trip abroad since Russia invaded, heading home after asking U.S. lawmakers for more military aid. He will return to a frigid winter and the prospect that the war will hit a costly stalemate.",nytimes,Ukraine
"Hours after President Volodymyr Zelensky of Ukraine pressed U.S. lawmakers for more aid, the legislation carrying nearly $50 billion in such assistance ground to a halt in the Senate because of an impasse over immigration policy.",nytimes,Ukraine
"President Volodymyr Zelensky urged Congress to continue to support Ukraine. “Your money is not charity,” he said. “It’s an investment.”",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine spoke before a joint meeting of Congress on Wednesday night. The following is a full transcript of his remarks, as recorded by The New York Times.",nytimes,Ukraine
"President Volodymyr Zelensky urged Congress to continue to support Ukraine. “Your money is not charity,” he said. “It’s an investment.”",nytimes,Ukraine
Watch live: President Volodymyr Zelensky is addressing a joint session of Congress to rally support for Ukraine. Follow our analysis here.,nytimes,Ukraine
The Senate approved a spending bill which included more than $44 billion in emergency aid for Ukraine two days after President Volodymyr Zelensky of Ukraine addressed a joint session of Congress. Here is a closer look at what is in the latest legislation.,nytimes,Ukraine
"President Volodymyr Zelensky’s visit to Washington this week ended with promises of billions of dollars more in U.S. support for Ukraine. But he did not get what he wanted most: American battle tanks, fighter jets and long-range precision missiles.",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine returned to Kyiv after receiving a hero’s welcome in the U.S. and briefly visiting Poland. “I thank President Biden for his help, his international leadership and his determination to win,” he said.",nytimes,Ukraine
"France’s oldest and largest Christmas market is an extravaganza, offering everything from roasted chestnuts to jewelry. But amid soaring gas prices and the war in Ukraine, the market has faced a tough question: ""How do you balance magic and responsibility?""",nytimes,Ukraine
"President Volodymyr Zelensky’s trip to Washington buoyed morale back home in Ukraine, where millions have been left in darkness and cold from Russian missile strikes that have knocked out power. “I am so proud to be Ukrainian,” a writer said on Twitter.",nytimes,Ukraine
Vladimir Putin has unleashed a new disorder on the world with his war in Ukraine. Its ultimate expression may be in the Central African Republic.,nytimes,Ukraine
Vladimir Putin has unleashed a new disorder on the world with his war in Ukraine. Its ultimate expression may be in the Central African Republic.,nytimes,Ukraine
Vladimir Putin has unleashed a new disorder on the world with his war in Ukraine. Its ultimate expression may be in the Central African Republic.,nytimes,Ukraine
"Attacks on Ukraine's energy infrastructure have left millions without power, so some cities were inventive with their Christmas decorations. In Kyiv, authorities put up what they called the Christmas Tree of Invincibility — powered by a diesel generator.",nytimes,Ukraine
"It was like something out of a spy movie: A grass-roots resistance movement in Kherson, Ukraine, spied on, undermined and even hunted down Russian soldiers. Now that Vladimir Putin’s forces are gone, people feel free to talk — and to brag a little.",nytimes,Ukraine
"As air-raid sirens sounded in cities throughout Ukraine on Christmas morning, Vladimir Putin insisted that he was willing to negotiate over Russia's invasion, an oft repeated line that U.S. and Ukrainian officials have dismissed as lip service.",nytimes,Ukraine
"Russia said falling wreckage from a Ukrainian drone had killed three servicemen at a base, some 300 miles from Ukraine, which would be the third such long-range attack this month.",nytimes,Ukraine
Vladimir Putin has unleashed a new disorder on the world with his war in Ukraine. Its ultimate expression may be in the Central African Republic.,nytimes,Ukraine
"It was like something out of a spy movie: A grass-roots resistance movement in Kherson, Ukraine, spied on, undermined and even hunted down Russian soldiers. Now that Vladimir Putin’s forces are gone, people feel free to talk — and to brag a little.",nytimes,Ukraine
"A Russian town mourns soldiers who died in Ukraine, but interviews with residents indicate that a surge of resentment against the war hasn’t materialized.",nytimes,Ukraine
"The U.S. has launched an effort to stop Iran from producing and delivering drones to Russia for use in the war in Ukraine, an endeavor that has echoes of its yearslong program to cut off Tehran’s access to nuclear technology.",nytimes,Ukraine
"Russia launched a missile attack and nearly three dozen rockets at the southern Ukrainian city of Kherson over the past day, Ukraine's military said. Officials called on residents to evacuate the city as Moscow steps up artillery strikes.",nytimes,Ukraine
"Russia began a major attack on cities and towns across Ukraine, taking out the electricity out in several regions, in what appeared to be one of its biggest strikes to date on the country’s energy grid.",nytimes,Ukraine
"Of all the places transformed by the war in Ukraine, one of the unlikeliest might be Antalya, a resort city in southern Turkey, which has seen an influx of Russians and Ukrainians.",nytimes,Ukraine
"Several explosions rocked Kyiv, the Ukrainian capital, on Thursday after the authorities had warned for days that Russia was planning more missile strikes on Ukraine's electrical grid.",nytimes,Ukraine
"To understand the geography of the war in Ukraine, The Times made more than one hundred maps, showed how Kyiv withstood Russia’s attacks, investigated how a Russian military unit killed dozens in Bucha — and more.",nytimes,Ukraine
"The invasion of Ukraine. Abortion restrictions. Fear at the Winter Games. Illegal airfields in the Amazon. The midterm elections. This is the year in visual stories, as told by The New York Times.",nytimes,Ukraine
"Kirill, a 24-year-old from the Moscow region, fled Russia to avoid being drafted to fight in the war in Ukraine. Today's episode of The Daily checks in with him.",nytimes,Ukraine
"As Xi Jinping and President Vladimir Putin of Russia spoke on Friday, they found themselves in positions of weakness. Isolated by its war in Ukraine, Russia needs China more than ever, but China, facing a Covid crisis, is in no position to risk sanctions.",nytimes,Ukraine
"President Volodymyr Zelensky of Ukraine signed off on legislation that would significantly expand the government’s regulatory power over the news media, a measure that journalists have warned will erode press freedom.",nytimes,Ukraine
"Xi Jinping, China's leader, and President Vladimir Putin of Russia spoke on Friday, a show of the countries' strong ties in the midst of international reproach over the war in Ukraine.",nytimes,Ukraine
"Drones and missiles rocked towns and cities across Ukraine on Thursday, the biggest assault in weeks and the latest in a wave of more sophisticated aerial duels pitting Russia’s evolving tactics against Ukraine’s growing arsenal of air defense weapons.",nytimes,Ukraine
