Text,Media,GPE
Xi Jinping has returned to the global stage. He is working to repair China’s position and catch up to the U.S. after years of alienating other countries with an abrasive style of diplomacy and then semi-isolation during the pandemic.,nytimes,China
"As China casts aside many of its ""zero Covid"" pandemic rules, it is also playing down the threat of the virus. This comes with its own risks.",nytimes,China
"Now that China has started rolling back its ""zero Covid"" strategy of mass testing, lockdowns and quarantines, its economy is entering a delicate period. Consumer spending may not bounce back quickly, economists warn.",nytimes,China
"“The promise was if you educate yourself, you will get a good-paying job. That is no longer materializing,” one expert on China said. “To be the first generation that is going to be disappointed, that creates a lot of emotional pressure.”",nytimes,China
"Youth unemployment in China is close to the highest levels on record. Graduates are being forced to seek options that were considered less appealing during boom times. If she can’t find a job, 21-year-old Elsa Han said she hopes to leave the country.",nytimes,China
"China this week took its biggest step toward living with Covid, all but abandoning its unpopular “zero Covid” policy. But the abrupt pivot has raised the specter of tremendous strain on a health care system that is overstretched even in normal times.",nytimes,China
"Human spaceflight achievements, combined with recent space probes to the moon and Mars, show that China is running a steady space marathon rather than competing in a head-to-head space race with the U.S.",nytimes,China
"China is trying to convince older citizens that its latest Covid vaccines are safe and essential. In state-run media, one woman said “there was no discomfort” with a new inhaled vaccine. Another said getting a booster was “a bit like drinking milk tea.”",nytimes,China
"China, Russia, Turkey and the UAE are all vying for influence in Africa. Now, African leaders are headed to the U.S. for a summit hosted by President Biden — the latest drive by a major foreign power seeking to strengthen its ties to the continent.",nytimes,China
"Less than a week after China lifted its stringent “zero Covid” restrictions, Beijing looks like a city in the throes of a lockdown as residents hunker down indoors as a wave of infections sweeps across the city.",nytimes,China
"In Opinion President Xi Jinping ""now has an opportunity to rewrite the social contract that governs China — the implicit bargain under which the people acquiesce to autocracy in exchange for stability and prosperity,” Minxin Pei writes in a guest essay.",nytimes,China
"China is withdrawing six diplomats from Britain after a police inquiry into a violent clash that left a pro-democracy protester from Hong Kong injured during a demonstration at China’s Consulate in Manchester, Britain’s foreign secretary said on Wednesday.",nytimes,China
"China has rapidly shifted from full-on assault against Covid to learning to live with the virus, with rules changing by the day. Amid the change, Beijing is trying to assure the public that the situation is under control, but uncertainty remains.",nytimes,China
"Gripped with grief and depression, many in China want a reckoning over the “zero Covid” policy, writes. Now the restrictions have dropped, people have been eager to gain back some of their basic rights, even if it means the virus is now spreading.",nytimes,China
"Japan will double its military defense spending, breaking with decades of precedent as it looks to strengthen its ability to counter Beijing. The update to the country’s security strategy elevates China over North Korea as the top threat.",nytimes,China
The combination of the war in Ukraine and concern about longer-term threats from Russia and China are driving a bipartisan push to increase U.S. capacity to produce weapons.,nytimes,China
"People protesting China’s Covid rules shared their demonstrations on Twitter. But those searching for their posts found bots pushing adult content and gambling ads. Despite Elon Musk vowing to remove bots, the flood of spam drowned out the protesters.",nytimes,China
"China abandoned the “zero Covid” strategy on which Xi Jinping, the country's leader, had staked his reputation. Now the Chinese populace has been left to improvise.",nytimes,China
"At least 14 states have banned TikTok on government-issued devices in the past several weeks, as politicians of both parties share concerns that the app could surveil users in the U.S. and put sensitive data into the hands of China’s government.",nytimes,China
"As Covid rips through parts of China, millions of people are struggling to find fever-reducing drugs and antivirals. The supply issues highlight how swiftly — and haphazardly — the country reversed course by abandoning its “zero Covid” policies.",nytimes,China
"In Opinion “After enduring so much anxiety and disruption to their lives for the goal of suppressing Covid, people in China are left to face the virus anyway, old fears merely replaced by new ones,” writes Eva Rammeloo, a journalist based in Shanghai.",nytimes,China
"Dmitri Medvedev, a former Russian president and prime minister and a close ally of President Vladimir Putin, met with China’s top leader, Xi Jinping, a sign of the countries’ alignment amid Russia’s deepening isolation.",nytimes,China
"ByteDance, the China-based parent company of TikTok, said an internal investigation found that employees had inappropriately obtained the data of U.S. TikTok users, including two journalists.",nytimes,China
The end of “zero Covid” in China has undermined years of official propaganda. The Chinese Communist Party is struggling to come up with an explanation for the policy shift and a clear directive for what to do with an explosion of Covid cases.,nytimes,China
"A blank sign is both a symbol and a tactic. It is a passive-aggressive protest against censorship. In China, Russia and the United Kingdom, unmarked sheets of white paper have become a potent symbol of defiance.",nytimes,China
"China has officially acknowledged only seven deaths from Covid in the past two weeks, and only in Beijing, despite an explosion of cases. Its narrow definition of Covid deaths “will very much underestimate the true death toll,” a WHO official said.",nytimes,China
Welcome to one of China’s hottest new genres of television: dating shows for older people.,nytimes,China
"After China abandoned its “zero Covid” policy, a picture is emerging of the virus spreading like wildfire. Even as official figures from the central government remain low, regional numbers point to explosive outbreaks and overstretched health care systems.",nytimes,China
"China announced on Monday that travelers from overseas would no longer be required to enter quarantine upon arrival. Starting Jan. 8, incoming travelers will be required to show only a negative PCR test within 48 hours before departure.",nytimes,China
"After having nearly exhausted its resources and the good will of the public, China’s government has now simply disappeared — abruptly abandoning its stringent “zero Covid” policy — just as many Chinese are getting very ill with Covid or dying from it.",nytimes,China
"China sent 71 military aircraft to menace self-ruled Taiwan in a large show of force to the Biden administration, signaling that Beijing wants to maintain pressure on Taiwan even as some tensions between the superpowers are easing.",nytimes,China
"“We have no choice, and we cannot escape.” Medical staff are outnumbered and working sick as China's health care system buckles under the strain of a spiraling crisis.",nytimes,China
"In Opinion “Young people in China today are less willing to accept endless suffering. They want a happy life and to define ‘happy’ on their own terms,” writes Jianan Qian.",nytimes,China
"Breaking News: The U.S. will require negative Covid-19 tests for travelers from China, Hong Kong and Macau. The announcement comes amid growing concern over a surge of cases in China and the country’s lack of transparency.",nytimes,China
"Many welcomed China’s plan to loosen quarantine rules for travelers, with flight bookings surging as people look to reunite with loved ones and travel after years of Covid restrictions. But concerns linger about rising infections.",nytimes,China
"Hospitals in China are being overwhelmed with patients after the government abruptly reversed its stringent ""zero Covid"" measures. The New York Times examined videos that captured the growing crisis.",nytimes,China
"The U.S. military said on Thursday that a Chinese fighter jet flew dangerously close to a U.S. Air Force aircraft that was conducting routine operations over the South China Sea on Dec. 21, nearly causing the planes to collide.",nytimes,China
"“It’s just a Covid test before traveling,” one person in Guangzhou, China, said of a new rule that requires travelers from China to show negative Covid tests before visiting the U.S. “We’ve been doing a bunch of tests like this for the past three years.”",nytimes,China
"As Xi Jinping and President Vladimir Putin of Russia spoke on Friday, they found themselves in positions of weakness. Isolated by its war in Ukraine, Russia needs China more than ever, but China, facing a Covid crisis, is in no position to risk sanctions.",nytimes,China
"Xi Jinping, China's leader, and President Vladimir Putin of Russia spoke on Friday, a show of the countries' strong ties in the midst of international reproach over the war in Ukraine.",nytimes,China
