Text,Media,GPE
"Russia's troops are exhausted, but Ukraine’s top general tells The Economist that the arms and ammunition they need for a new offensive are being manufactured right now: “They are 100% being prepared.” Read our interview with General Valery Zaluzhny",TheEconomist,Russia
"Soldiers’ lives have “never been Russia’s priority”, Colonel-General Oleksandr Syrsky tells The Economist. “I feel any loss right here, in my heart.” Read our interview with the head of Ukraine’s ground forces",TheEconomist,Russia
"“Understand: we are not at war with Russia; Russia is at war with us on our territory. They have to withdraw.” Read our interview with Volodymyr Zelensky on victory, the current situation in Ukraine and the effects of Kremlin propaganda",TheEconomist,Russia
“We are talking about the scale of World War One.” Ukraine’s top general shares his analysis of his country's defence against Russia with The Economist,TheEconomist,Russia
"“Understand: we are not at war with Russia; Russia is at war with us on our territory. They have to withdraw.” Read our interview with Volodymyr Zelensky on victory, the current situation in Ukraine and the effects of Kremlin propaganda",TheEconomist,Russia
"“This propaganda model of the Kremlin works with horrific works beyond the borders of Ukraine, beyond the borders of Russia.” In an interview with The Economist, considers the effects of Russia’s occupation",TheEconomist,Russia
"Russia is massing men and arms for a new offensive, Ukraine’s military chief says. As soon as January, but more likely in the spring, it will aim to drive back Ukraine’s military and could try again to take Kyiv, General Valery Zaluzhny tells us",TheEconomist,Russia
"“Calling for both sides to talk before Russia admits Ukraine’s very right to exist as a sovereign nation is ridiculous,” writes",TheEconomist,Russia
"“The Russians are preparing some 200,000 fresh troops,” Ukraine’s military chief, General Valery Zaluzhny, tells us. “I have no doubt they will have another go at Kyiv.” Western sources say Russia’s commander has always seen this as a multi-­year conflict",TheEconomist,Russia
"Vladimir Putin’s war is turning Russia into a failed state, with uncontrolled borders, private military formations, a fleeing population, moral decay and the possibility of civil conflict",TheEconomist,Russia
"Nobody can say when Russia’s invasion of Ukraine will end—or how. But months of fighting has stamped five sets of tracks into the Ukrainian soil and, one day, these will converge on peace",TheEconomist,Russia
The West has been trying to cut Russia’s oil-export revenues without causing global prices to spike since February. Both aims are seemingly being achieved at present,TheEconomist,Russia
Western officials have been talking up Russia’s ammo crunch for months. Is its army running out of shells?,TheEconomist,Russia
Many experts believe the mainland’s options over Taiwan are shrinking. But Russia’s struggles in Ukraine will have given them pause,TheEconomist,Russia
"Today on “The Intelligence”: a special episode as our Russia editor meets again with Ukraine’s President Volodymyr Zelensky, in an arrestingly frank conversation",TheEconomist,Russia
There is growing concern about Russia’s own ability to survive the war,TheEconomist,Russia
"“Just as with its land invasion, Russia’s initial online plans appear to have fallen short,” argued Sir Jeremy Fleming in a guest essay earlier this year. “The country’s use of offensive cyber tools has been irresponsible and indiscriminate”",TheEconomist,Russia
"“The West never dared to question Vladimir Putin’s legitimacy out loud. Democracies die in silence, they say. In silence, too, dictatorships grow.” Earlier this year explained why Russia’s invasion was “bound to happen”",TheEconomist,Russia
"Father Valera, a priest in Kharkiv, is looking for new ways to help his parishioners recover psychologically from the effects of Russia’s invasion. Christmas is as good a place as any to start, he says",TheEconomist,Russia
"Russia’s foreign partners fail to understand who Vladimir Putin really is, warned Mikhail Khodorkovsky in a guest essay earlier this year. “A bandit will always remain a bandit [...] It is a drastic mistake when he is seen as a normal statesman”",TheEconomist,Russia
It is unclear how much ammunition Russia has lost and gained in ten months of war. We explain why,TheEconomist,Russia
The next few months will test the West’s resolve. But don’t expect much of a truce in its energy wars with Russia next year,TheEconomist,Russia
"Both sides are now rearming for offensives, with Ukraine raising a new army corps and Russia using mobilised men to train up fresh units",TheEconomist,Russia
"“So far, President Putin has comprehensively lost the information war in Ukraine and in the West,” said ’s director in a guest essay earlier this year. But he warns that Russia’s use of disinformation elsewhere in the world shouldn’t be underestimated",TheEconomist,Russia
"Russia has threatened to cut supply to countries that abide by Europe’s insurance cap, and growth elsewhere is projected to be sluggish",TheEconomist,Russia
"If Russia’s ammunition shortage is as dire as some claim, its rate of fire should fall further over the coming months. We explain why its army may be running out of shells",TheEconomist,Russia
"Russia’s invasion of Ukraine has shattered the norm that borders should not be changed by force. But the greater threat to the world order, according to America, comes from China",TheEconomist,Russia
How the Kremlin’s unprovoked invasion led Russia into a bloody morass,TheEconomist,Russia
"Russia’s invasion of Ukraine and China’s military build-up: in 2022, a new era of big-power rivalry began",TheEconomist,Russia
"“So far, President Putin has comprehensively lost the information war in Ukraine and in the West,” said ’s director in a guest essay earlier this year. But he warns that Russia’s use of disinformation elsewhere in the world shouldn’t be underestimated",TheEconomist,Russia
"Despite bipartisan consensus on some key issues—including, crucially, over Russia’s invasion of Ukraine—in some ways America looks ever more like the Disunited States of America",TheEconomist,Russia
The American-shaped world order may be violently undone by Russia and China,TheEconomist,Russia
Ukraine has defied expectations. It is winning the war. But winter is coming and Russia is mobilising. We consider what the next year of conflict could look like,TheEconomist,Russia
The West has been trying to cut Russia’s oil-export revenues without causing global prices to spike since February. Both aims are seemingly being achieved at present,TheEconomist,Russia
"Sanctions have gravely damaged parts of Russia’s industrial base, such as the car sector, which relies on foreign parts. But other sectors have not done too badly",TheEconomist,Russia
"Vladimir Putin cannot win, but he cannot afford to end the conflict either. 2023 will give some indication of how far Russia will fall",TheEconomist,Russia
What if the friendship “with no limits” between Russia and China turns into an actual alliance? We examine what a new era of big-power rivalry means for America and the world,TheEconomist,Russia
"“Just as with its land invasion, Russia’s initial online plans appear to have fallen short,” argued Sir Jeremy Fleming in a guest essay earlier this year. “The country’s use of offensive cyber tools has been irresponsible and indiscriminate”",TheEconomist,Russia
