Text,Media,GPE
How could quantum technology make a difference in our future life? Xinhua visits a company in China's Hefei to find out.,XHNews,China
"A leisurely day after snow for Qizai, the world's only captive brown giant panda, at a breeding center in China's Shaanxi",XHNews,China
"Follow Xinhua for a breathtaking bird's eye view of a sea of clouds in Shaanxi Province, northwest China",XHNews,China
"The China-Laos Railway has significantly bolstered passenger transportation, greatly facilitated travel, and helped promote tourism in Laos.",XHNews,China
"China-Laos Railway reports robust operation a year after launch, providing convenient and efficient means of travel for residents and helping smooth logistics between China and the Association of Southeast Asian Nations",XHNews,China
China has ramped up efforts to ensure the supply of daily necessities since the country's meteorological authority on Tuesday continued to issue an orange alert for a cold wave in vast regions of the country.,XHNews,China
China's ice and snow market has seen robust growth and strong upgrading momentum as winter sports become more and more popular among consumers,XHNews,China
"During the ongoing 2022 FIFA World Cup in Qatar, fresh vegetables have been served on the tables for players and fans from all over the world, with the help of China's technology to grow vegetables in the desert",XHNews,China
First aid could happen anywhere. A medical simulation center in central China's Henan Province can help medical workers sharpen their first aid skills under different conditions.,XHNews,China
"China's two meteorological satellites, Fengyun-3E (FY-3E) and Fengyun-4B (FY-4B), along with their ground application systems, have started operation, providing observation data and application services to global users",XHNews,China
Chinese researchers have confirmed the discovery of a new species of Verrucous Leaf Litter Toad in the Lianshan Bijiashan Nature Reserve in south China's Guangdong Province.,XHNews,China
"The China-Laos Railway, stretching over 1,000 km, has facilitated trade between China and ASEAN countries",XHNews,China
"A new record-high number of black-necked cranes, a species under first-class state protection in China, have been spotted in a national nature reserve in southwest China's Yunnan Province during the wintering period.",XHNews,China
Chinese new energy vehicle (NEV) brands are gaining a foothold in Europe in 2022. Join in China's Ningbo and Sweden's Gothenburg to explore the secrets of the increasing popularity of Chinese NEVs in Europe. (recorded),XHNews,China
"When cultural relics restoration meets cool Join Xinhua's He Xiyue in China's Anqing to find out how technologies such as 3D scanning, AI and big data are bringing cultural relics to life. (recorded)",XHNews,China
"A medical 3D printing center in central China's Henan Province has been working on clinical application and scientific research of 3D printing technology, combined with the application of digital imaging and precision medicine.",XHNews,China
"-Laos , a symbol of China-Laos friendship, has created over 110,000 jobs for Lao people and drawn the interest of numerous Chinese and local young talents who pursue their professional careers on the railway",XHNews,China
Simplified weddings encouraged in east China amid pandemic,XHNews,China
"Quick View: No ""lying flat"" in China's COVID battle. China's optimized epidemic response measures emphasize precision to combat highly contagious mutant COVID-19 strains. The goal is still to save people's lives and health while reducing negative effects",XHNews,China
"A decade ago, villagers in a deep mountain township in SW China were knee-deep in poverty, scraping a meager living by growing corn. Today, they have turned lives around by gradually blanketing the township's barren mountain with income-generating plants",XHNews,China
"Lebanese textile merchant Adnan Shoker is a risk-taker who loves extreme sports. His latest adventure has taken him on a quest to China's Keqiao, a small water town known as the international textile capital. Check out his new Silk Road story",XHNews,China
Chinese Premier Li Keqiang on Thursday welcomed foreign companies to continue investing in China as he met with President of the European Council Charles Michel in Beijing,XHNews,China
Chinese astronauts' first work handover in space: The crew has handed over the key to China's space station to the astronauts. The Shenzhou-14 crew will return to the Earth on Sunday.,XHNews,China
"Xinhua Headlines: China-Laos Railway puts travel, trade on fast track The 1,035-km railway has not only benefited the people of both countries, but also become a popular international public product and a platform for international cooperation",XHNews,China
"Since its operation one year ago, the China-Laos Railway has brought tangible benefits to countries along the route.",XHNews,China
"How are Siberian tigers, one of the world's most endangered species, protected in China? A woman who issues ""ID cards"" for the big cats at a research center in China's Jilin, shares her daily work.",XHNews,China
"As of Friday, the China-Laos Railway has handled over 8.5 million passenger trips and transported 11.2 million tonnes of cargo since its launch a year ago. The railway has provided a convenient and efficient means of travel for residents from both countries.",XHNews,China
"China's Shenzhou-14 astronauts, who have completed all their scheduled tasks, will return to Earth on Dec. 4: China Manned Space Agency",XHNews,China
"During his 8-year stay in south China's Guilin, British expat Barrie has seen many first-hand examples of rural revitalization. Barrie shares his story.",XHNews,China
"Chinese Foreign Ministry has issued a report on China-Arab cooperation in the new era, laying out prospects and the way forward for building a community with a shared future of China and Arab states",XHNews,China
"As the tea-oil camellia fruits in SW China's Barui Village are ready to be harvested, the local government has invited livestreaming anchors and vloggers to help promote the sales of tea-oil products.",XHNews,China
"Take a glimpse of China's renowned West Lake Longjing tea and its making, as the country's traditional tea-making was added to the intangible cultural heritage list of the UNESCO",XHNews,China
The China-Papua New Guinea (PNG) Friendship Center of Minimally Invasive Surgery was inaugurated on Friday in the Pacific island country's capital Port Moresby.,XHNews,China
"Click to see the stunning views of sea of clouds on China's Huangshan Mountain, a UNESCO World Heritage Site.",XHNews,China
"Wintering birds return to Poyang Lake, China's largest recovering freshwater lake in Jiangxi Province",XHNews,China
"Over 100 relics and 24 houses, tombs, and pit remains have been unearthed in a site dating back to the Bronze Age in Jilin Province, northeast China",XHNews,China
"We as a city and a region have relations with China that are steeped in history. They are underpinned by people-to-people connections that have stood the test of time, like those that forged through his life and work -- Christchurch Mayor",XHNews,China
Diplomatic envoys from Asian and African countries visited China's Foreign Ministry on Thursday and Friday and offered their condolences over the passing of former Chinese leader Jiang Zemin.,XHNews,China
"1,000 nucleic acid self-service sampling machines have been set up in Xinxiang City in China's Henan",XHNews,China
"China tech stocks have a lot of upside, said the CEO of KraneShares in a recent interview with CNBC.",XHNews,China
"Today marks 1st anniversary of opening of the China-Laos railway. One year on, the railway carries dreams of the two peoples and brings their hearts closer. Thepmoukda Phetsalath, translator of Laos-China Power Investment Company, shares her story.",XHNews,China
"Vertika Sarawagi is a popular online fashion influencer from India. In addition, she is also working hard as a textile merchant in China's Keqiao, a small town known as the international textile capital. Check out her new Silk Road story",XHNews,China
"The U.S. side should stop smearing and attacking China, work with China in the same direction, and establish the right way for two major countries to get along: Chinese FM spokesperson",XHNews,China
"The return capsule of the Shenzhou-14 manned spaceship, carrying astronauts Chen Dong, Liu Yang and Cai Xuzhe, touched down at the Dongfeng landing site in north China's Inner Mongolia Autonomous Region safely on Sunday.",XHNews,China
"""When I woke to the news of Jiang's death, I felt as if I had lost a member of my own family -- that's what happens when one dedicates years to writing a biography,"" author of ""The Man Who Changed China: The Life and Legacy of Jiang Zemin"" told Xinhua.",XHNews,China
"As winter comes, Bostan Lake National Wetland Park in China's Xinjiang has seen a growing number of migratory birds stopping over these days.",XHNews,China
"Located in Haikou, capital of China's southernmost island province of Hainan, Sanqing Village boasts more than 800 years of coexistence with volcanoes. How did local people build Sanqing into a tourist hotspot? Read:",XHNews,China
"The return capsule of the Shenzhou-14 manned spaceship, carrying astronauts Chen Dong, Liu Yang and Cai Xuzhe, touched down at the Dongfeng landing site in north China's Inner Mongolia Autonomous Region safely on Sunday",XHNews,China
An inheritor of the traditional Kazakh black soap-making skills in China's Xinjiang has been in the profession for more than 20 years. Gulisunhan Yelebay also hopes for passing on the craft to the younger generation.,XHNews,China
"China and ASEAN members have issued a joint statement on the South China Sea, showing readiness to advance consultations on the Code of Conduct (COC) in the sea. A Philippine expert said the COC will play a critical role in resolving South China Sea issue.",XHNews,China
"John Lee, chief executive of China's HKSAR, said on Saturday that the next five years are a critical period for Hong Kong to break new ground and make a new leap forward.",XHNews,China
A bustling street in downtown Baghdad has witnessed a growing demand for books on China over the years. Many booksellers attribute the increasing interest in China to the deepening bilateral ties and the growing cooperation within the Belt and Road framework.,XHNews,China
"One year after being put into operation, the China-Laos Railway has deepened the friendship between Chinese and Lao staff and provided development opportunities to both countries and peoples.",XHNews,China
"Rainbow graces the Hukou Waterfall in NW China, though temperatures dip to as low as minus 10 degrees Celsius in the region",XHNews,China
Siberian tigers is one of the world's most endangered species. Xinhua's Dai Jinrong and a South African expat visited a tiger protection center in China's Heilongjiang to see what efforts have been made to protect the big cats,XHNews,China
China's internet sector R&D spending logs robust growth in Jan.-Oct.,XHNews,China
China's natural gas consumption rises in October,XHNews,China
"Jang Jae-won, from ROK, originally worked for a textile company that posted him in China's Keqiao, a district known as the international textile capital. After gaining a wealth of experience, he started up his own business and now calls Keqiao his second home",XHNews,China
"As a unique cultural area and a bookselling center, the street named ""al-Mutanabi"" in downtown Baghdad has witnessed a growing demand for books on China over the years. Now, writings on China are among the top-selling items.",XHNews,China
China-Laos Railway turns obscure villages into travel destinations,XHNews,China
"After 183 days in the space station complex, three astronauts will soon start their journey home as China's Shenzhou-14 manned spaceship separated from the space station combination at 11:01 Sunday",XHNews,China
"China's Shenzhou-14 manned spaceship separated from the space station combination on Sunday, and the astronauts onboard will soon start their journey home: China Manned Space Agency",XHNews,China
"Let's have a Cotton Talk: Farmers from , China & Georgia, U.S. share their work and lives, and the wish to exchange & cooperate more",XHNews,China
"""The China-Laos Railway connects my two hometowns, which is really great,"" said a Lao student now studying at China's Yunnan University. The railway, put into operation a year ago, has facilitated the life of many.",XHNews,China
"An event interpreting and promoting the spirit of the 20th National Congress of the Communist Party of China (CPC) was held at the Hong Kong Convention and Exhibition Center in Hong Kong, south China",XHNews,China
"China's Shenzhou-14 astronauts, who have completed all their scheduled tasks, will return to Earth on Sunday.",XHNews,China
"A Lao deputy PM hailed the 1,035-km Laos-China Railway as a pride of Laos, which is a landmark project of Laos-China friendship and a strategic project to convert Laos from a landlocked country to a land-linked hub",XHNews,China
"China has sent more than 1,100 health workers to Tunisia over nearly 50 years, who always uphold the belief that doctors have no borders and life comes first, and spare no efforts to treat every patient",XHNews,China
Foreign diplomats from over 120 countries in China and the secretary-general of the Shanghai Cooperation Organization have visited China's Ministry of Foreign Affairs to offer their deep condolences on the passing of Jiang Zemin,XHNews,China
China calls for joint efforts to ease Sri Lanka's debt burden,XHNews,China
Panda bonds are yuan-denominated debts sold by overseas issuers in China. China has announced improved fund management rules for panda bond issuance as part of the efforts to promote further opening-up in its bond market,XHNews,China
China's major grain producer has initiated a black soil protection campaign built on big data technology and scientific research,XHNews,China
Self-driving technology is increasingly applied in China to facilitate people's life. Join Xinhua's Liu Fangqiang at a park in China's Hefei to explore how autonomous driving vehicles are making tours smarter.,XHNews,China
"China's deep space exploration laboratory, which started operation in June this year, is recruiting top talents from around the world",XHNews,China
"China has formed a contemporary Chinese outlook on human rights with ""people"" as the center, ""development"" as the driving force and ""a life of contentment"" as the goal, and has enriched the global human rights cause, a report said",XHNews,China
"A snow leopard was released into the wild on Sunday, months after it was rescued in the rural area of Lhasa, China's Tibet",XHNews,China
"The China-aided construction of the permanent headquarters of the ECOWAS began on Sunday in Nigeria's capital, Abuja, to consolidate the regional bloc's operations in one complex -- a departure from operating at three different locations in Abuja",XHNews,China
"China and Arab countries are thousands of miles apart, but have always been connected by fate. The story of a shared future for China and Arab countries is entering a new chapter, and the first China-Arab summit will surely further strengthen China-Arab strategic partnership.",XHNews,China
China takes various measures to protect the fertile black soil,XHNews,China
"China's novel ideas, measures and practices in terms of how to respect and protect human rights can offer inspiration for the rest of the world, especially for developing countries: report",XHNews,China
Full text: For a Life of Contentment -- The Rationale for China's Human Rights Development,XHNews,China
"The Communist Party of China is an active promoter and staunch defender of the human rights cause, and has always included respecting and protecting human rights as a key part of national governance: report",XHNews,China
"As China is vigorously promoting clean energy, four large-scale hydropower stations along the country's Jinsha River have brought great opportunities for green development.",XHNews,China
Damaged vegetation restored through soil preservation in NW China's Gansu,XHNews,China
The precious black soil is largely found in northeast China. It is crucial to China's food supply. What measures have been taken to better protect the black soil?,XHNews,China
"China has formed a contemporary outlook on human rights with ""people"" as the center, ""development"" as the driving force and ""a life of contentment"" as the goal, said a think tank report released on Monday.",XHNews,China
"Jiaying Village is located in Tsawarong Township of Nyingchi City, southwest China's Tibet. Since it's close to the Meili Snow Mountain, the village attracts many tourists to discover the mesmerizing beauty of the snow-capped mountain.",XHNews,China
"""Where is your antler?"" A reindeer keeper in NE China's Mohe asked a reindeer which was found to have shed its antlers. The reindeer then guided her to the place.",XHNews,China
"""China's experience in human rights is inspiring to the people of the region and people who seek development and prosperity,"" said an Egyptian observer.",XHNews,China
"A snow leopard, a species on China's top protection list, was released into the wild on Sunday, months after it was rescued in the rural area of Lhasa, Tibet",XHNews,China
"The China-aided project of the permanent headquarters of the Economic Community of West African States (ECOWAS) began construction on Sunday in Nigeria's capital, Abuja.",XHNews,China
The Arabidopsis thaliana boarding on China's Shenzhou-15 manned spaceship has begun growing. Chinese astronauts placed the plant in a biological incubator in the life and ecological experiment cabinet inside the Wentian lab module of China's space station,XHNews,China
"Infrared cameras in a nature reserve in southwest China's Sichuan Province have captured footage of a wild giant panda mother and her cub, a rare scene for the normally solitary species",XHNews,China
"Mohamed Khalil, President of the Morocco-China Friendship and Exchange Association, has travelled to China many times since late 1990s. Every time when he was back in the country, especially in the past decade, Khalil was surprised with the tremendous changes there",XHNews,China
"Passant Sayed Khalil, an Egyptian woman teaching Chinese at Cairo University, considers her talks with China's first female astronaut Liu Yang one of her fondest memories. She wants to be a bridge between the Chinese and Arab peoples.",XHNews,China
"Unmanned aerial vehicles have replaced humans in an arduous inspection of 90,000-km power transmission lines, many of which are situated deep in the mountains of southwest China",XHNews,China
What plants can survive after being submerged in water for half a year? The ones on Guangyang Isle in SW China display their tenacity for survival in the water and help restore the ecosystem of the isle,XHNews,China
"China's courier sector has seen an accelerated recovery, with average daily business volume steadily rising since late November.",XHNews,China
Chinese foreign ministry spokesperson Mao Ning on Tuesday reiterated that China's foreign policy stands for world peace and common development,XHNews,China
"Recent foreign media reports about China's economic outlook have focused on strong growth prospects as the country optimizes COVID-19 response, delivers policy package to consolidate recovery, and advances high-quality development. Here's what they say.",XHNews,China
"""Minning Town,"" a Chinese TV series about poverty alleviation, is reaching audiences in Arab countries. A Moroccan expat living in China visits the town and tells the anti-poverty story.",XHNews,China
A large number of freshwater sponges have been found in a nature reserve in southwest China's Guizhou. Their presence indicates good water quality and low levels of pollution.,XHNews,China
"Recent foreign media reports about China's economic outlook have focused on strong growth prospects as the country optimizes COVID-19 response, delivers policy package to consolidate recovery, and advances high-quality development. Here's what they say.",XHNews,China
"Recent foreign media reports about China's economic outlook have focused on strong growth prospects as the country optimizes COVID-19 response, delivers policy package to consolidate recovery, and advances high-quality development. Here's what they say.",XHNews,China
How smart can autonomous vehicles be in the future? Follow Xinhua's Liu Fangqiang to explore the V2X (vehicle-to-everything) technology at an innovation park in China's Hefei.,XHNews,China
"China's pension wealth management market has seen steady operation since the country launched the pilot program last year, market data showed",XHNews,China
"Recent foreign media reports about China's economic outlook have focused on strong growth prospects as the country optimizes COVID-19 response, delivers policy package to consolidate recovery, and advances high-quality development. Here's what they say.",XHNews,China
"Recent foreign media reports about China's economic outlook have focused on strong growth prospects as the country optimizes COVID-19 response, delivers policy package to consolidate recovery, and advances high-quality development. Here's what they say.",XHNews,China
"Cambodian academics laud China's contribution to protecting rights to life, health in developing countries China's humanitarian assistance during the pandemic truly reflects its commitment to protecting people's lives and health, an academic said",XHNews,China
"A forum is held to mark the 30th anniversary of the 1992 Consensus in China's Hong Kong SAR, stressing the principle and opposing ""Taiwan independence""",XHNews,China
China expands second-hand car exports,XHNews,China
"At the cloud computing base of Zhongwei Industrial Park in northwest China's Ningxia Hui Autonomous Region, the work to expand a massive complex of data and cloud computing centers is in full swing",XHNews,China
"The Nanning-Chongzuo section of the Nanning-Pingxiang Railway began operation on Monday, cutting the travel time between two cities in south China's Guangxi from 2 hours and 36 minutes to just 52 minutes.",XHNews,China
"NEOM is an important project for the Saudi Vision 2030 and China-Saudi cooperation. Chinese companies are bringing environmentally friendly technology to the project, playing their part in building this avant-garde future city of sustainable living",XHNews,China
"A Saudi journalist and expert on China has expressed anticipation for the upcoming summit between China and Arab states, saying that Arab countries welcome more cooperation with China.",XHNews,China
"Ice harvesting begins on the Songhua River in Harbin, China. Ice blocks will be cut and delivered to scenic spots, where they will eventually be made into ice sculptures.",XHNews,China
"The track-laying work for the Zhongwei-Lanzhou railway, the final section of the Yinchuan-Lanzhou High-speed Railway, was completed on Saturday in northwest China's Ningxia Hui Autonomous Region.",XHNews,China
"PanaSea Global, the first sea cucumber aquaculture company in Panama, eyes China as a key market, as Chinese consumers' demand for sea cucumbers is rising.",XHNews,China
"A new ski season has kicked off in China's Xinjiang. Boasting mountainous landscapes and long winter seasons, Xinjiang is transforming itself into a winter sports paradise.",XHNews,China
"Overseas returnees, villagers team up to revitalize rural China",XHNews,China
Scientific experimental samples from China's space station return to Earth,XHNews,China
"A British expert has described China's efforts in designating national parks a fantastic achievement, which is helpful for nature conservation, particularly biodiversity protection.",XHNews,China
"China's head-of-state diplomacy injects confidence, strength into world",XHNews,China
Xi Jinping's participation in inaugural China-Arab States Summit an epoch-making milestone: spokesperson,XHNews,China
"Chinese President Xi Jinping arrived in Riyadh Wednesday afternoon to attend the first China-Arab States Summit and the China-Gulf Cooperation Council Summit, and pay a state visit to Saudi Arabia",XHNews,China
"Chinese President Xi Jinping's signed article was published on the Saudi newspaper Al Riyadh, as he is attending the first China-Arab States Summit and the China-Gulf Cooperation Council Summit, and paying a state visit to Saudi Arabia",XHNews,China
Xi's Mideast trip to open up new prospects for China-Arab community with shared future,XHNews,China
"Chinese President Xi Jinping lands in Riyadh for China-Arab States Summit, China-GCC summit, state visit",XHNews,China
"Chinese President Xi Jinping recently wrote back to representatives of Chinese language learners in Saudi Arabia, encouraging Saudi youths to learn Chinese well and make new contributions to strengthening the China-Saudi Arabia and China-Arab friendship.",XHNews,China
More wild bird species discovered in major wetland in north China thanks to environmental protection efforts,XHNews,China
"A super-sized snowman is being built on the bank of Songhua River in China's Harbin. It's expected to become a new landmark in the ""ice city.""",XHNews,China
"Enjoy the spectacular winter scenery of rime and frozen waterfall at the Jingpo Lake scenic area in Mudanjiang, China",XHNews,China
"Chinese President Xi Jinping arrived in Riyadh Wednesday afternoon to attend the first China-Arab States Summit and the China-Gulf Cooperation Council summit, and pay a state visit to Saudi Arabia.",XHNews,China
"The Harbin Ice and Snow World, a renowned seasonal theme park opening every winter, is under construction in Heilongjiang, China.",XHNews,China
"With COVID-19 control measures in place, life in Urumqi, capital of northwest China's Xinjiang Uygur Autonomous Region, has been gradually returning to normal.",XHNews,China
The Central Committee of the Communist Party of China has held a symposium with non-CPC personages to solicit opinions and suggestions on this year's economic situation and economic work for the next year,XHNews,China
China's exports of textile and apparel products registered a steady expansion in the first 10 months of this year,XHNews,China
China successfully sent a new test satellite into space from the Jiuquan Satellite Launch Center in northwest China on Wednesday,XHNews,China
"China's foreign exchange reserves rose to 3.1175 trillion U.S. dollars at the end of November, up 2.13 percent from a month earlier",XHNews,China
"An Egyptian man chose to start a business in Shishi, eastern China's Fujian Province, because it feels like home. He says what has impressed him the most is the ""Chinese speed.""",XHNews,China
Two tourists were trapped amid freezing weather on Hengshan Mountain in China's Hunan Province. Watch how they were rescued.,XHNews,China
China successfully sent a new test satellite into space from the Jiuquan Satellite Launch Center in northwest China on Wednesday,XHNews,China
Overseas returnee opens modern orchards in north China mountainous village,XHNews,China
"The largest Chinese-built cylindrical FPSO unit has set sail for its British client Shell from Qingdao, east China.",XHNews,China
Take a look at the achievements of China-Arab cooperation within framework through these satellite images.,XHNews,China
Multinationals are optimistic about China's economic outlook and have vigorously increased their presence there. This is the fourth of a series of posters illustrating why the Chinese market matters.,XHNews,China
"With stable growth, fast-expanding domestic markets and unwavering opening-up, China has become an indispensable part of the global economy. This is the third of a series of posters illustrating why the Chinese market matters.",XHNews,China
"""Half of me is actually 'made in China,'"" says Ammar Albaadani, a Yemeni doctor who has lived and worked in China's Yiwu for 8 years. Ammar shares his story.",XHNews,China
"Despite lackluster performance in other markets, many companies find their China business stays vibrant and becomes a stronger driver for revenue growth. This is the second of a series of posters illustrating why the Chinese market matters.",XHNews,China
"While the global economy remains sluggish, China with its steady growth continues to offer enormous opportunities to businesses around the world. This is the first of a series of posters illustrating why the Chinese market matters.",XHNews,China
"China and Japan should work together to build a bilateral relationship that meets the needs of the new era and jointly usher in a new era of development and revitalization for Asia, Chinese State Councilor and Foreign Minister Wang Yi said on Wednesday",XHNews,China
"Chinese Premier Li Keqiang expresses China's willingness to maintain high-level exchanges, strengthen exchanges and cooperation in various fields with Russia, and deepen the China-Russia comprehensive strategic partnership of coordination",XHNews,China
"Do you know that cuju, the earliest known recorded game of , originated in China? In fact, China's presence has been widespread at the ongoing Qatar . Find it out in our Feature story:",XHNews,China
"A special freight train loaded with fresh Lao bananas left Laos for China, reflecting the great value of the China-Laos Railway and promoting the concept of joint development, mutual benefit and win-win cooperation",XHNews,China
China successfully sent a new test satellite into space from the Jiuquan Satellite Launch Center in northwest China on Wednesday,XHNews,China
"An injured owl was discovered in the Kazakh Autonomous Prefecture of Yili, northwest China's Xinjiang. Local police treated its wound and took it to the animal protection department.",XHNews,China
Relationship between China & Arab countries is expected to grow stronger as Chinese President Xi Jinping will attend the 1st China-Arab States Summit and the China-Gulf Cooperation Council (GCC) summit and pay a state visit to Saudi Arabia,XHNews,China
China's leadership holds symposium for soliciting advice on economic work,XHNews,China
"Around 2,000 runners joined a friendship run event in Kota Kinabalu of Sabah in Malaysia to celebrate the 48th anniversary of the establishment of diplomatic relations between Malaysia and China",XHNews,China
"China and Arab states have in recent years continued to strengthen strategic coordination and synergy of actions, and the joint construction of the Belt and Road has achieved fruitful results.",XHNews,China
"Harvesting of dry lotus roots is underway in Guangxi, south China, except this year there is a slight twist. Mechanization has enabled farmers to improve efficiency while also cutting costs",XHNews,China
"President Xi Jinping will attend China-Arab summit, China-GCC summit, visit Saudi Arabia",XHNews,China
"Xinhua Headlines: China, Saudi Arabia to jointly strive for greater progress in comprehensive strategic partnership",XHNews,China
A photo exhibition showcasing the friendly exchanges and cooperation between China and Arab countries is being held in the Saudi capital Riyadh,XHNews,China
Xi Jinping sends letter to congratulate 30th anniversary of the founding of the Association of National History of the People's Republic of China,XHNews,China
"Wang Jicai started guarding on Kaishan Island in China's Jiangsu Province in 1986 with his wife, Wang Shihua. In the following 32 years, he guarded the island resolutely despite hardships until he died on duty. The story is shared by Chinese President Xi Jinping.",XHNews,China
Here is the full text of Xi Jinping's congratulatory letter to the Association of National History of the People's Republic of China (ANHPRC) on the 30th anniversary of its founding,XHNews,China
"Orders of over 50,000 keffiyehs, a traditional Arabian headdress, for the 2022 Qatar World Cup were made in Zhenze Town, east China's Suzhou, in around two months. The town has formed an Arabian headdress industry cluster with more than 30 enterprises.",XHNews,China
The Siberian Tiger Park in China's Harbin makes huge efforts in protecting tigers. Join us to see how technology does the work.,XHNews,China
Today's front pages in Saudi Arabia: Arab-China ties 'to be elevated to new level' . Chinese President Xi Jinping is in Saudi Arabia for the first China-Arab States Summit and the China-Gulf Cooperation Council (GCC) summit and a state visit.,XHNews,China
"Encouraged by Chinese President Xi Jinping's reply letter, representatives of Chinese-language learners in Saudi Arabia say they will make contributions to strengthening the China-Saudi Arabia and China-Arab friendship.",XHNews,China
"Retail sales of China's new energy passenger cars came in at about 598,000 units in November, up 58.2 percent year on year",XHNews,China
