Text,Media,GPE
Senior International Correspondent visits Snake Island in the Black Sea. See what he found at the strategically significant location in the Russia-Ukraine war.,CNN,Russia
"EXCLUSIVE: The Biden administration has launched an expansive task force to investigate how US and western components are ending up in Iranian-made drones Russia is launching into Ukraine, multiple officials familiar with the effort tell CNN",CNN,Russia
Ukrainian President Volodymyr Zelensky has arrived at the White House – his first trip outside his homeland since it was invaded by Russia 300 days ago – to rally his top international partner behind sustained military and economic assistance.,CNN,Russia
"Russia has continued expanding its military bases in the Arctic region despite significant losses in its war on Ukraine, according to a new series of satellite images obtained by CNN",CNN,Russia
"EXCLUSIVE: The Biden administration has launched an expansive task force to investigate how US and western components are ending up in Iranian-made drones Russia is launching into Ukraine, multiple officials familiar with the effort tell CNN",CNN,Russia
Zelensky took the opportunity in his speech to thank the US for assisting Ukraine in the war against Russia,CNN,Russia
"Russia’s foreign ministry condemned what it called the “monstrous crimes” of the “regime in Kyiv,” after US President Joe Biden promised more military support to Ukraine during Zelensky’s summit at the White House",CNN,Russia
"Three-hundred days after his country was invaded by Russia, Ukrainian President Volodymyr Zelensky jetted to Washington, DC, for talks on what the next 300 days might bring.",CNN,Russia
"John Durham, the special counsel investigating potential misconduct in the Trump-Russia probe, has spent nearly $6.5 million on his inquiry, according to financial documents released by the Justice Department.",CNN,Russia
"From Russia's war in Ukraine to the mass shooting at an elementary school in Uvalde, Texas, to the death of Queen Elizabeth II, these are some of the remarkable stories of 2022",CNN,Russia
"Russia has put the investigative journalist Christo Grozev on its “wanted” list, according to the Russian Interior Ministry",CNN,Russia
"As a year dominated by Russia’s war on Ukraine draws to a close, Vladimir Putin has made a point of suggesting he is open to peace talks despite evidence to the contrary, with comments that have been roundly dismissed by Kyiv and the West as a ruse.",CNN,Russia
"From Russia’s war in Ukraine, to the Queen’s death, to the first Black woman being seated on the US Supreme Court -- these were some of the biggest and most remarkable stories of the year. Explore our special feature “2022: The Year in Pictures” here:",CNN,Russia
"From Russia’s war in Ukraine to the mass shooting at an elementary school in Uvalde, Texas, to the death of the Queen, these were some of the biggest and most remarkable stories of the year. Explore our special feature “2022: The Year in Pictures"" here:",CNN,Russia
"Russian soldiers taking part in the war on Ukraine will be eligible for free sperm freezing and storage in cryobanks, Russia’s state news agency Tass reported, citing a lawyers union",CNN,Russia
"Russia’s currency hit an eight-month low Thursday, adding to sharp declines in December as global oil prices fell, and Western sanctions targeted Russia’s energy sector",CNN,Russia
"Ukraine said its forces shot down 16 Iranian-made drones launched by Russia overnight, a day after what appeared to be one of Moscow's largest missile barrages since the war began. Follow live updates:",CNN,Russia
Vladimir Putin invites Xi Jinping to Moscow in 2023 during video meeting as the Ukraine war tests the Russia-China partnership,CNN,Russia
