Text,Media,GPE
"Exclusive: China may announce 10 new COVID easing measures as early as Wednesday, supplementing 20 unveiled in November that set off a wave of coronavirus easing steps nationwide",Reuters,China
"China's trade likely shrank further in Nov as external, local demand weakened",Reuters,China
Bargains begin luring big banks back to China bets for 2023,Reuters,China
China's BYD to start selling EVs in Japan by early 2023,Reuters,China
Exclusive: China may announce 10 new COVID measures on Wednesday - sources,Reuters,China
Dollar slips as easing COVID curbs in China lift sentiment,Reuters,China
China's LONGi denies circumventing U.S. tariffs on solar panels,Reuters,China
China services activity shrinks to 6-month lows - Caixin PMI,Reuters,China
From Breakingviews - China’s Covid pivot may be damned by faint praise,Reuters,China
Yuan jumps past 7 per dollar as China eases some COVID curbs,Reuters,China
China's patchy COVID easing sows confusion but comforts investors,Reuters,China
Asia shares bank on eventual China opening; oil gains,Reuters,China
Enel turns to Sicily to take on China's solar dominance,Reuters,China
Foxconn sees COVID-hit China plant back at full output in late Dec-early Jan -source,Reuters,China
"Oil prices climb after OPEC+ keeps output cut targets, China eases COVID curbs",Reuters,China
Bargains begin luring big banks back to China bets for 2023,Reuters,China
China's BYD to start selling EVs in Japan by early 2023,Reuters,China
Dollar slips as easing curbs in China buoys risk sentiment,Reuters,China
Conditions for China to downgrade its management of COVID-19 maturing - state media,Reuters,China
China services activity shrinks to 6-month lows - Caixin PMI,Reuters,China
Yuan jumps past 7 per dollar as China eases some COVID curbs,Reuters,China
"A patchwork easing of the world's toughest COVID curbs sowed confusion across China, spurring hopes for more clarity as officials shift tone on the dangers posed by the coronavirus in the wake of last month's unprecedented protests",Reuters,China
COVID confusion in China as authorities row back curbs,Reuters,China
Asia shares bank on China opening; oil climbs,Reuters,China
"Apple supplier Foxconn expects to see full production resume at a COVID-hit China plant around late December to early January, after unrest at a major iPhone factory in Zhengzhou",Reuters,China
"Oil prices climbs after OPEC+ keeps output cut targets, China eases COVID curbs",Reuters,China
Indian shares set to rise on China opening hopes,Reuters,China
Bargains begin luring big banks back to China bets for 2023,Reuters,China
"Conditions for China to downgrade its management of COVID as a serious contagious disease improving as the coronavirus weakens, state media outlet Yicai reported, among the first to float the idea",Reuters,China
Dollar soft as China reopening hopes boost risk sentiment,Reuters,China
Conditions for China to downgrade its management of COVID-19 maturing - state media,Reuters,China
China services activity shrinks to 6-month lows - Caixin PMI,Reuters,China
"Asia shares pin hopes on China opening, oil rallies",Reuters,China
Morning bid: China Politburo smoke signals,Reuters,China
"Oil rises after OPEC+ holds targets, China eases COVID curbs",Reuters,China
"🌎 Year in Review: Ever since Nancy Pelosi's visit to Taiwan in August, China has continued with its military activities near the island nation, though on a reduced scale. In the meanwhile, Taiwan continues to bolster its defenses",Reuters,China
"People in China's capital Beijing were allowed to enter parks, supermarkets, offices and airports without showing proof of a negative COVID test after last month's historic protests, but some worry the moves will mean the virus might now spread faster",Reuters,China
"🌎 Year in Review: China has long said Taiwan is the most important and sensitive issue in its relations with the U.S. Any war over the island nation, a major producer of semiconductors, has the potential to crash the global economy",Reuters,China
China's Xi to arrive in Riyadh on Wednesday to meet Saudi and Arab leaders,Reuters,China
"Gulf states, looking East, to reinforce economic ties with China as Xi visits Saudi",Reuters,China
"Residents of China's capital Beijing were allowed into parks, supermarkets, offices and airports without a negative COVID test, the latest in a mix of easing steps nationwide after unprecedented protests against a tough zero-COVID policy",Reuters,China
Taiwan will remain at the center of China-U.S. tensions in 2023 after U.S. House Speaker Nancy Pelosi ignored warnings from Beijing and visited Taiwan in August. China launched war games near the island shortly after Pelosi left,Reuters,China
"Factbox: Saudi-China energy, trade and investment ties",Reuters,China
China's Xi to arrive in Riyadh on Wednesday to meet Saudi and Arab leaders,Reuters,China
"Gulf states, looking East, to reinforce economic ties with China as Xi visits Saudi",Reuters,China
"China fired missiles over Taipei after U.S. House Speaker Nancy Pelosi ignored its warnings and visited Taiwan in August. Since then, tensions have been simmering, with the potential to boil up again in 2023",Reuters,China
"Factbox: Saudi-China energy, trade and investment ties",Reuters,China
China says U.S. nuclear weapons report is speculation,Reuters,China
"People in China's capital Beijing were allowed to enter parks, supermarkets, offices and airports without showing proof of a negative COVID test, the latest in a mix of easing steps nationwide after last month's historic protests",Reuters,China
China's Xi thanks late leader Jiang Zemin for ensuring party's survival from 'storms',Reuters,China
China says U.S. nuclear weapons report is speculation,Reuters,China
"China's capital Beijing dropped the need for people to show negative COVID tests to enter supermarkets and offices, the latest in an easing of curbs across the country",Reuters,China
Taiwan's air force may be on the front lines of defending against China's daily incursions into the skies but for downtime and to boost morale they have a secret weapon - their own band,Reuters,China
China's Xi thanks late leader Jiang Zemin for ensuring party's survival from 'storms',Reuters,China
"EU escalates WTO case against China over patents, Lithuania",Reuters,China
China's Xi on 'epoch-making' visit to Saudi as Riyadh chafes at U.S. censure,Reuters,China
China announced the most sweeping changes to its tough anti-COVID regime in a major policy shift since the pandemic began three years ago,Reuters,China
China's reported gold reserves rise for first time since 2019,Reuters,China
China's Xi on 'epoch-making' visit to Saudi as Riyadh chafes at U.S. censure,Reuters,China
Factbox: China's rigid zero-COVID-19 policy starts to thaw,Reuters,China
"China announced the most sweeping changes to its resolute anti-COVID regime since the pandemic began three years ago, loosening rules that curbed the spread of the virus but sparked protests and hobbled the world's second-largest economy",Reuters,China
'Daylight is here': China travel searches surge as public cheers COVID easing,Reuters,China
Factbox: China COVID policy: Major changes in further easing,Reuters,China
China's reported gold reserves rise for first time since 2019,Reuters,China
Reaction to China relaxing COVID restrictions in major policy shift,Reuters,China
China's Xi arrives in Saudi on 'epoch-making' visit to deepen economic and strategic ties,Reuters,China
"EU escalates WTO case against China over patents, Lithuania",Reuters,China
Factbox: China COVID policy: Major changes in further easing,Reuters,China
'Daylight is here': China travel searches surge as public cheers COVID easing,Reuters,China
"China's trade suffers worst slump in 2-1/2 yrs as COVID woes, feeble demand take toll",Reuters,China
"Dollar flat as growth outlook darkens, yuan firms as China eases curbs",Reuters,China
Reaction to China relaxing COVID restrictions in major policy shift,Reuters,China
China appoints Communist Party chiefs for three provinces,Reuters,China
China loosens anti-COVID rules in major policy shift,Reuters,China
"EU escalates WTO challenges to China over patents, Lithuania",Reuters,China
Stocks sputter as growth fears offset China COVID shift,Reuters,China
China eases COVID quarantine rules in major policy adjustment,Reuters,China
European Union seeks two WTO panels on China disputes,Reuters,China
Factbox: China COVID policy: Major changes in further easing,Reuters,China
"China's trade suffers worst slump in 2-1/2 yrs as COVID woes, feeble demand take toll",Reuters,China
"China's Nov exports and imports shrink further, worse than forecasts",Reuters,China
Reaction to China loosening COVID restrictions,Reuters,China
China to optimise epidemic prevention and control next year -state media,Reuters,China
"Dollar in demand as growth outlook darkens, yuan up as China eases curbs",Reuters,China
"China medical expert says COVID has mutated, should be renamed - state media",Reuters,China
"Tired of being cooped up to comply with China's strict anti-COVID rules, people awaited clarity on an easing of restrictions that could be announced soon, while the more cautious rushed to buy cold medicines and home test kits",Reuters,China
LIVE: China holds news conference on COVID measures,Reuters,China
"The United States will increase the rotational presence of air, land and sea forces in Australia, including bomber aircraft and fighter jets, U.S. Defense Secretary Lloyd Austin said, amid shared concerns about China",Reuters,China
Oil edges up on China demand hopes; Russian uncertainty weighs,Reuters,China
China allows COVID cases with no or mild symptoms to quarantine at home,Reuters,China
"China's trade shrinks sharply as feeble demand, domestic COVID woes take toll",Reuters,China
"China's Nov exports and imports shrink further, worse than forecasts",Reuters,China
China's hopes of looser COVID rules sets off rush for fever drugs,Reuters,China
"China medical expert says COVID has mutated, should be renamed - state media",Reuters,China
China to optimise epidemic prevention and control next year -state media,Reuters,China
"Saudi Arabia and China showcased deepening ties with a series of strategic deals during a visit by President Xi Jinping, including one with tech giant Huawei, whose growing foray into the Gulf region has raised U.S. security concerns",Reuters,China
"U.S. says China seeks stabilized relations with Washington, in short term",Reuters,China
"Saudi Arabia signs Huawei deal, deepening China ties on Xi visit",Reuters,China
China's COVID easing seen knocking growth early next year,Reuters,China
"5⃣ stories you need to know today: China has embraced the biggest relaxation of COVID curbs since the pandemic began, Russia presses forward with air and ground attacks in eastern Ukraine, and more",Reuters,China
"China Nov passenger vehicle sales drop 9.5%, first fall in six months - CPCA",Reuters,China
Saudi lays on lavish welcome as China's Xi heralds 'new era' in relations,Reuters,China
"With COVID controls softening in China, people on the street were more candid with their opinions of the country's tough zero-COVID regime of the past three years",Reuters,China
"China Nov passenger vehicle sales drop 9.5%, first fall in six months - CPCA",Reuters,China
Netherlands plans curbs on chip exports to China in deal with U.S.-Bloomberg News,Reuters,China
"Oil rebounds from 2022 lows on China demand hopes, tanker delays",Reuters,China
Musk taps Tesla's China chief to run Texas gigafactory - Bloomberg News,Reuters,China
"As China starts dismantling 'zero-COVID' controls, fears of virus grow",Reuters,China
"China buys Russian oil at multi-month low discounts, brushes off price cap",Reuters,China
"U.S. and Russian defense firms displayed weapons and promoted models of aircraft at Vietnam's first large-scale arms fair, as the two powers vie for influence and arms sales in the strategic Southeast Asian country that borders China",Reuters,China
Factbox: China's rigid zero-COVID-19 policy starts to thaw,Reuters,China
"China, Hong Kong stocks lift Asian equities; growth worries loom",Reuters,China
"The European Commission said it had requested the formation of adjudicating panels at the World Trade Organization, the next step in two trade disputes with China after failing to resolve them bilaterally",Reuters,China
Musk taps Tesla's China chief to run Texas gigafactory - Bloomberg News,Reuters,China
LIVE: China holds news conference on COVID measures,Reuters,China
"China buys Russian oil at multi-month low discounts, brushes off price cap",Reuters,China
Netherlands plans curbs on chip exports to China in deal with U.S.-Bloomberg News,Reuters,China
Factbox: China's rigid zero-COVID-19 policy starts to thaw,Reuters,China
"'Too many positives!': As China rows back COVID curbs, virus fears spread",Reuters,China
Republican lawmakers criticize U.S. grant to battery company with China ties,Reuters,China
Netherlands plans curbs on chip exports to China in deal with U.S.-Bloomberg News,Reuters,China
Republican lawmakers criticize U.S. grant to battery company with China ties,Reuters,China
China to use Shanghai exchange for yuan energy deals with Gulf nations - Xi,Reuters,China
"Factbox: Saudi-China energy, trade and investment ties",Reuters,China
"In China's Wuhan, the epicenter of the COVID outbreak nearly three years ago, residents cautiously greeted a relaxation of lockdown measures by authorities this week",Reuters,China
Saudi Arabia gathers China's Xi with Arab leaders in 'new era' of ties,Reuters,China
"China regulators, state banks split staff as fears mount about new COVID outbreaks-sources",Reuters,China
China to use Shanghai exchange for yuan energy deals with Gulf nations - Xi,Reuters,China
Saudi Arabia gathers China's Xi with Arab leaders in 'new era' of ties,Reuters,China
'It's dead out here': China's slow exit from zero-COVID,Reuters,China
"China regulators, state banks split staff as fears mount about new COVID outbreaks-sources",Reuters,China
"China, Saudi Arabia affirm importance of stable global oil markets",Reuters,China
Saudi Arabia gathers China's Xi with Arab leaders in 'new era' of ties,Reuters,China
"As China loosens COVID restrictions, protesters fear retribution",Reuters,China
"China economy hopes give world stocks a boost, Fed nerves remain",Reuters,China
Chinese president invites Saudi king to visit China - Saudi state TV,Reuters,China
"China's producer prices fall, consumer inflation slows on soft demand",Reuters,China
'It's dead out here': China's slow exit from zero-COVID,Reuters,China
"China putting U.S. space assets at risk, senior U.S. officer says",Reuters,China
New Zealand's Ardern hopes to lead trade mission to China once border controls allow,Reuters,China
China Eastern takes delivery of the world's first made-in-China C919 jet,Reuters,China
From Breakingviews - China’s reopening will come with big late fees,Reuters,China
"As China loosens COVID restrictions, protesters fear retribution",Reuters,China
"As many Chinese residents welcome a relaxation of lockdown measures that have crippled businesses and stoked unemployment, some protesters scooped up by China's security apparatus face an anxious wait about their fate",Reuters,China
"China's producer prices fall, consumer inflation slows on soft demand",Reuters,China
"China is building capabilities that put most U.S. space assets at risk, and China sees the domain as crucial to their military strategy, according to the head of the U.S. Space Command",Reuters,China
"China reports 16,797 new COVID cases for Dec 8 vs 21,439 a day earlier",Reuters,China
New Zealand's Ardern hopes to lead trade mission to China once border controls allow,Reuters,China
Apple supplier Foxconn's founder pushed China to ease COVID curbs - WSJ,Reuters,China
"China putting U.S. space assets at risk, senior U.S. officer says",Reuters,China
China Eastern takes delivery of the world's first made-in-China C919 jet,Reuters,China
China's COVID easing seen knocking growth early next year before recovery kicks in,Reuters,China
"Morning Bid: Markets eye China PPI, CPI",Reuters,China
Canada police suspends contract with China-linked company,Reuters,China
China's November producer prices fall for second month,Reuters,China
Republican Gallagher to lead new U.S. House China select committee,Reuters,China
Apple supplier Foxconn's founder pushed China to ease COVID curbs - WSJ,Reuters,China
"Yellen 'open' to visiting China, will seek deeper economic engagement",Reuters,China
"Morning Bid: Markets eye China PPI, CPI",Reuters,China
China's COVID easing seen knocking growth early next year before recovery kicks in,Reuters,China
China's healthcare system put to the test as COVID curbs fade,Reuters,China
Senior U.S. delegation to visit China in coming days,Reuters,China
Senior U.S. delegation to visit China in coming days,Reuters,China
"China's dismantling of its zero-COVID policy may be gathering pace, but residents appear to be remaining cautious",Reuters,China
China loosened restrictions on goods transportation as it shifted from its 'zero-COVID' policy to ensuring an adequate supply of medicines and shoring up the country's healthcare system,Reuters,China
China central bank calls for green finance regulation to be strengthened,Reuters,China
"China will work to buy oil and gas in yuan, President Xi Jinping told Gulf Arab leaders at a summit in Riyadh",Reuters,China
PwC invests $140 million in China tourist hub for learning centre,Reuters,China
China calls for green finance regulation to be strengthened,Reuters,China
"President Xi Jinping told Gulf Arab leaders that China would work to buy oil and gas in yuan, a move that would support Beijing's goal to establish its currency internationally and weaken the U.S. dollar's grip on world trade",Reuters,China
"China tackles medical supply snags, price gouging amid COVID fears",Reuters,China
PwC invests $140 mln in China tourist hub for learning centre,Reuters,China
China to allow German expats to use German COVID-19 vaccines,Reuters,China
China cracks down on drug price gouging amid fears of COVID spike,Reuters,China
IMF chief Georgieva cites 'fruitful exchange' with China on debt issues,Reuters,China
"In China's Wuhan, a shadow of reserve and resentment even as COVID lockdowns ease",Reuters,China
China to allow German expats to use German COVID-19 vaccines,Reuters,China
China cracks down on drug price gouging amid fears of COVID spike,Reuters,China
IMF chief Georgieva cites 'fruitful exchange' with China on debt issues,Reuters,China
"China regulators, state banks split staff as fears mount about new COVID outbreaks",Reuters,China
"Newsmaker: China's Wang Huning, a backstage ideologue and political survivor",Reuters,China
Volkwagen's Skoda considers withdrawing from China - media report,Reuters,China
Japan lawmaker in Taiwan says China threat needs more military spending,Reuters,China
China's capital swings from anger over zero-COVID to coping with infections,Reuters,China
Japan lawmaker in Taiwan says China threat needs more military spending,Reuters,China
China's healthcare system put to the test as COVID curbs fade,Reuters,China
China's capital swings from anger over zero-COVID to coping with infections,Reuters,China
"China's Wang Huning, a backstage ideologue and political survivor",Reuters,China
Japan lawmaker in Taiwan says China threat needs more military spending,Reuters,China
China's healthcare system put to the test as COVID curbs fade,Reuters,China
"China's Wang Huning, a backstage ideologue and political survivor",Reuters,China
"Japan, Netherlands to join U.S. in China chip curbs - Bloomberg News",Reuters,China
Morning bid: China's loan danger,Reuters,China
China starts WTO dispute against U.S. chip export curbs,Reuters,China
"China's rules for ""deepfakes"" to take effect from Jan. 10",Reuters,China
"Japan, Netherlands to join U.S. in China chip curbs - Bloomberg News",Reuters,China
China launches suit at WTO against U.S. chip export curbs - Global Times,Reuters,China
"Brent could quickly top $90/bbl on Fed pivot, China demand recovery - BofA",Reuters,China
China Unicom to delete users' mobile travel data in COVID-hit areas,Reuters,China
"Japan, Netherlands to join U.S. in China chip curbs - Bloomberg News",Reuters,China
"Brent could quickly top $90/bbl on Fed pivot, China demand recovery - BofA",Reuters,China
China re-opens more areas at risk for COVID spread as lockdowns ease,Reuters,China
"5⃣ stories you need to know today: Ukraine says Russian forces pounded targets in eastern and southern Ukraine with missiles, drones and artillery, people line up outside fever clinics at China's hospitals for COVID checks, and more",Reuters,China
China slams U.S. sanctions over alleged rights abuses in Tibet,Reuters,China
Queues form at fever clinics as China wrestles with COVID surge,Reuters,China
China re-opens more areas at risk for COVID spread as lockdowns ease,Reuters,China
Businesses in China's Wuhan face fresh worries after COVID easing,Reuters,China
China COVID infection fears fuel medical stock bets,Reuters,China
"People queued outside fever clinics at China's hospitals for COVID checks, a new sign of the rapid spread of symptoms after authorities began dismantling stringent measures against the disease",Reuters,China
China slams U.S. sanctions over alleged rights abuses in Tibet,Reuters,China
"From : Bankers and officials see the end of China’s COVID restrictions as crucial to reviving Hong Kong’s once-booming IPO market. That understates the city’s challenges, say and",Reuters,China
"With the sick and those fearing infection keeping to their homes, hopes of brighter prospects after the end of lockdowns are evaporating in China's central city of Wuhan, with the government showing few signs of stepping in to help",Reuters,China
'Please protect yourself': China wrestles with COVID surge,Reuters,China
"Investors snapped up shares of Chinese drugmakers, mask producers, antigen test companies and funeral service providers, amid fears of soaring mass infections following China's pivot away from strict zero-COVID policies last week",Reuters,China
"China's shadow banking industry is scrambling for new business, including direct investment in companies, family offices and asset management, in the wake of a government clampdown on real estate firms' debt binge",Reuters,China
China is making fast inroads in the market for newbuild liquefied natural gas tankers as local and foreign shipowners turn to its shipbuilders for the specialty vessels because long dominant yards in South Korea are fully booked,Reuters,China
Businesses in China's Wuhan face fresh worries after COVID easing,Reuters,China
"China's weary public and businesses have welcomed the easing of stringent ‘zero-COVID’ measures, but analysts don't expect a quick, broad rebound in spending in the world's second largest economy",Reuters,China
China COVID infection fears fuel medical stock bets,Reuters,China
"China reports 8,838 new COVID cases for Dec 11 vs 10,815 a day earlier",Reuters,China
Waning trust: China shadow banks pivot away from property to survive,Reuters,China
Investors bet on greed and fear as China loosens COVID grip,Reuters,China
China shipyards feast on record LNG tanker orders as South Korea builders are full up,Reuters,China
