Text,Media,GPE
"China-Laos Railway handles 8.5m passenger trips, 11.2m tonnes of freight in first year",CGTNOfficial,China
Cold wave brings spectacular frozen landscapes to SW China's Chongqing,CGTNOfficial,China
China creates three-atom ultracold gas for quantum chemistry research,CGTNOfficial,China
No-load trial run launched on first undersea subway in NE China,CGTNOfficial,China
China's two meteorological satellites put into operation,CGTNOfficial,China
Former director-general of the World Trade Organization Pascal Lamy on Charles Michel's recent visit to China,CGTNOfficial,China
"China-Laos Railway facilitates trade between China, ASEAN countries",CGTNOfficial,China
Six gather at in historic meeting; Chinese element added to intangible cultural heritage list; and more. Try our on news:,CGTNOfficial,China
"In the early morning of December 5 (local time), Chen Dong, Liu Yang and Cai Xuzhe, the three taikonauts of Shenzhou-14 successfully arrived in Beijing, according to the China Manned Space Agency.",CGTNOfficial,China
"China launched a weeklong campaign to improve public knowledge about the country’s Constitution on December 4, the ninth national Constitution Day. See more.",CGTNOfficial,China
"The re-entry capsule of the Shenzhou-14 spaceship, with three taikonauts on board, successfully returned to the Dongfeng landing site in north China’s Inner Mongolia Autonomous Region on Sunday.",CGTNOfficial,China
"John Lee, chief executive of China’s Hong Kong Special Administrative Region, said on Saturday that the next five years are a critical period for Hong Kong to break new ground and make a new leap forward. Find out more.",CGTNOfficial,China
China announced that the mission was a complete success. What you should know about it? - lasted over 180 days - completed the basic T-shaped structure of the CSS - crew conducted three extravehicular activities - first crew handover in CSS accomplished,CGTNOfficial,China
Most companies re-open for business as China's Guangzhou eases coronavirus restrictions,CGTNOfficial,China
spaceship successfully lands in north China,CGTNOfficial,China
Yangtze River tunnel for China-Russia natural gas pipeline completed,CGTNOfficial,China
China announced that the manned spaceflight mission was a complete success after the three taikonauts aboard landed on Earth.,CGTNOfficial,China
spaceship successfully lands in north China,CGTNOfficial,China
Live: Special coverage of China’s Shenzhou-14 crew’s return to Earth,CGTNOfficial,China
Communist Party of China's rigorous self-governance: An unremitting effort,CGTNOfficial,China
Coming home! China's manned spacecraft separates from space station.,CGTNOfficial,China
Lao deputy PM hails China-Laos Railway as pride of Laos.,CGTNOfficial,China
"Shenzhou-14 ""busiest crew"" of China Manned Space Program to date",CGTNOfficial,China
"As China's national space laboratories, the China Space Station's two lab modules have attracted much attention from scientists, who say that besides doing experiments, there is special equipment in one of the lab modules for releasing micro-spacecraft.",CGTNOfficial,China
Shenzhou-14 manned spacecraft separates from China's space station,CGTNOfficial,China
China Documentary Festival held in Paris with UNESCO.,CGTNOfficial,China
"China's Shenzhou-14 crew to return at winter night, landing site ready",CGTNOfficial,China
The -14 crew has achieved a slew of breakthroughs in 's space exploration as the mission checked a list of tasks to help assemble the country's space station.,CGTNOfficial,China
"is optimizing and refining its -19 response to minimize its impact on people's livelihoods, with several policies adjusted. Learn more:",CGTNOfficial,China
"China's -14 crew, returned to Earth safely on Sunday evening after a six-month mission in the country's orbiting space station. Watch their reaction as they come back.",CGTNOfficial,China
"CGTN's new series profiles young adults from China's Taiwan region who live, study and work on the Chinese mainland. In this episode, hotelier taps into ""singing stones"" in ancient coastal village.",CGTNOfficial,China
Graphics: How China constructs its first space station in two years For more:,CGTNOfficial,China
China retains A++ ranking in global governance index,CGTNOfficial,China
"""Firsts"" made by Shenzhou-14, China's ""busiest"" space mission",CGTNOfficial,China
China further optimizes prevention and control policies,CGTNOfficial,China
"In 2022, it is expected that more than 200 million home appliances will be thrown away in China. Although worthless to their owners, such items contain valuable metals, which can be extracted, purified and re-used. This has led recyclable e-waste to be called an ""urban mine.""",CGTNOfficial,China
National first-class protected animals spotted in north China,CGTNOfficial,China
"CGTN's new series profiles young adults from China's region who live, study and work on the Chinese mainland. In this episode, Taiwan tea merchant embarks on a journey into the essence of tea culture.",CGTNOfficial,China
"The UN, China, and most of the international community have called on Israel to end its illegal occupation and illegal settlement building while urging Israel to abide by international law.",CGTNOfficial,China
"China has lodged solemn representations with the U.S. after the Pentagon recently released ""2022 China Military Power"" report which ""hyped up the so-called China military threats,"" said the Defense Ministry spokesman.",CGTNOfficial,China
"Huang Runqui, Minister of Ecology and Environment of China, and COP15 President, welcomes participants to the conference and stresses that biodiversity is a shared challenge for all humanity.",CGTNOfficial,China
"Opening-up to remain high on China's agenda, with institutional upgrading underway",CGTNOfficial,China
Areas in China optimize control measures with less checking,CGTNOfficial,China
"Chinese Foreign Ministry spokesperson says China, the world cannot develop without each other",CGTNOfficial,China
China's courier sector sees accelerated recovery,CGTNOfficial,China
China slams U.S. report smearing its military development,CGTNOfficial,China
China is playing an important role in Egypt's transformation,CGTNOfficial,China
BizBeat Ep. 540: Loosening COVID-19 travel policies will boost China's economy,CGTNOfficial,China
China's deep space exploration laboratory eyes top talents worldwide,CGTNOfficial,China
"Milu deer population in E China surpasses 7,000",CGTNOfficial,China
China calls for joint efforts to ease Sri Lanka's debt burden,CGTNOfficial,China
Plant on China's Shenzhou-15 spaceship begins growing,CGTNOfficial,China
China adopted an array of new technologies to make sure the crewed spaceship returned safely to Earth on a cold winter night with low visibility.,CGTNOfficial,China
"People from across China continued to mourn Jiang Zemin, who died on November 30 in Shanghai at the age of 96.",CGTNOfficial,China
"Over the past 30 years, the population of Asian elephants in SW China's Yunnan Province has grown steadily from 193 to over 300, thanks to conservation measures. What has Yunnan done to protect the endangered species? Check out the cartoon for more!",CGTNOfficial,China
"Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, delivered a speech at the memorial for Comrade Jiang Zemin on Tuesday.",CGTNOfficial,China
"Chinese Premier Li Keqiang on Monday expressed China's willingness to maintain high-level exchanges, strengthen cooperation in various fields with Russia, and deepen the China-Russia comprehensive strategic partnership.",CGTNOfficial,China
"China announced its latest changes to the COVID-19 response on Wednesday, further optimizing the measures against the virus to balance the epidemic control and social livelihoods.",CGTNOfficial,China
Key quotes from 's remarks on China-Arab friendship,CGTNOfficial,China
"President lands in Riyadh for state visit, China-Arab States Summit and China-GCC summit",CGTNOfficial,China
"Chinese President Xi Jinping will attend the first China-Arab States Summit and the China-Gulf Cooperation Council Summit in Riyadh, Saudi Arabia, and pay a state visit to the country from December 7 to 10.",CGTNOfficial,China
Chinese FM calls for joint efforts to make China-Japan relationship fit for new era,CGTNOfficial,China
China rolls out 10 new measures to optimize response. What's next?,CGTNOfficial,China
"CGTN's new series profiles young adults from 's region who live, study and work on the Chinese mainland. The second episode of ""Landing Home"" tells the story of a Taiwan guzheng player who traces roots of folk music to the Chinese mainland.",CGTNOfficial,China
"Chinese President arrived in Riyadh for China-Arab summit, China-GCC summit, state visit",CGTNOfficial,China
"""We Talk"": Arabs share views on China-Arab Summit.",CGTNOfficial,China
With Merna: How this ancient Arabic proverb ties China to the Arab world,CGTNOfficial,China
China releases video to show commitment to biodiversity ahead of COP15.,CGTNOfficial,China
"Ahead of the first China-Arab summit, UAE's Ambassador to China Ali Al Dhaheri explains how the two countries' partnership contributes to world peace and global development.",CGTNOfficial,China
Team USA anticipates playing vs. China in the 2023 Women's World Cup.,CGTNOfficial,China
's leadership holds symposium for soliciting advice on economic work,CGTNOfficial,China
Live: 's Joint Prevention and Control Mechanism of the State Council holds a press conference on the current situation of epidemic containment and optimization measures.,CGTNOfficial,China
"December 7 marks the beginning of Daxue, or Major/Greater Snow, the 21st of the 24 solar terms on the Chinese lunar calendar. It signifies a further drop in temperatures – below 0 degrees Celsius in many parts of China.",CGTNOfficial,China
"further optimizes COVID-19 prevention control measures, according to National Health Commission on Wednesday",CGTNOfficial,China
"Watch: Official trailer of CGTN's 8K documentary ""Wildlife Haven: China""",CGTNOfficial,China
BizBeat Ep. 541: China announces sweeping measures to stabilize housing sector,CGTNOfficial,China
"saw off Comrade Jiang Zemin, pooling strength for striving forward",CGTNOfficial,China
"has launched inhalable vaccines nationwide to bolster vaccination among its senior citizens, underlining the need for “an immunity barrier” for people aged above 60 in the latest measures. Aerosolized vaccines could provide ease of access for in the cold .",CGTNOfficial,China
Mike Gallagher was named on Thursday to lead a new U.S. House select committee which aims to focus on economic and security competition with China.,CGTNOfficial,China
"U.S. Treasury Secretary Janet Yellen stated on Thursday that she was ""open"" to traveling to China in an effort to deepen ties with China.",CGTNOfficial,China
China's Belt and Road Initiative clicks with Saudi Vision 2030.,CGTNOfficial,China
"Drinking coffee is a part of the daily routine for many residents of east China's Shanghai, which is one of the cities with the world's largest number of cafes. Dotted with over 7,000 cafes, locals can easily grab a coffee at every corner of the city.",CGTNOfficial,China
Chinese President says China to continue support for Sudan's political transition,CGTNOfficial,China
Chinese expert refutes Western claim of China's zero-COVID policy failure.,CGTNOfficial,China
"85% of respondents laud China's concept of shared future: CGTN, Tsinghua poll.",CGTNOfficial,China
Watch: Join CGTN for more coverage on China and Saudi Arabia: Why are relations riding high?,CGTNOfficial,China
What are the foundations of China's new development dynamic?,CGTNOfficial,China
"Cold air never stops people from enjoying outdoor sports activities. With the arrival of midwinter in the second week of December, winter swimming lovers jumped into freezing waters across east and northeast China's Hangzhou, Lianyungang and Shenyang cities.",CGTNOfficial,China
"Arab countries regard China as a ""positive, constructive force"": expert.",CGTNOfficial,China
What are the four priorities in China's efforts to contain COVID-19?,CGTNOfficial,China
China hosts side event to promote harmony with nature,CGTNOfficial,China
Watch: China further loosens restrictions and announces 10 new measures. Experts express their views on today's Dialogue. Join CGTN at 19:30 BJT.,CGTNOfficial,China
China calls for consensus on key issues at meeting in Canada.,CGTNOfficial,China
brought in a big piece of its technology to Saudi Arabia to help in connecting Islam's holiest sites.,CGTNOfficial,China
Join hands to build a China-Arab community with a shared future for the new era.,CGTNOfficial,China
"Wild ducks are pretty common in urban parks, but if you are walking in a park, how many duck species can you recognize? Our CMG reporter Gu Yunxuan based in SW China's Chengdu City went to a park to look for ducks, instead she had a lesson on ducks from birdwatchers she met.",CGTNOfficial,China
"CGTN is to present a special series entitled ""Greening China,"" which examines how China is delivering on its carbon neutrality pledges and the significance of these efforts to our existence on Earth.",CGTNOfficial,China
Live: 's Joint Prevention and Control Mechanism of the State Council holds a press conference on the current epidemic containment and optimization measures.,CGTNOfficial,China
"How far has China gone over a decade in protecting birds and nature? Wildlife conservationist Terry Townshend talked about big changes. ""I think there has been a sort of environmental awakening, as I describe it, among the population,"" he said.",CGTNOfficial,China
"CGTN's 8K ""Wildlife Haven: China"" reveals China's amazing biodiversity",CGTNOfficial,China
Xi in Saudi Arabia: High-powered summits a key milestone in China-Arab ties,CGTNOfficial,China
Ep. 542: China's foreign trade continued to maintain a steady momentum,CGTNOfficial,China
"Industries resume operation as COVID-19 eases in Xinjiang, NW China",CGTNOfficial,China
The West criticizing China's COVID-19 ignores corruption concerns,CGTNOfficial,China
"China has listed 10 new guidelines that optimize prevention and control protocols. China is trying to find a tailored COVID-19 approach that keeps infections at a level manageable to the healthcare system while acceptable to the population, says .",CGTNOfficial,China
Shared by Nature: Looking forward to China sharing its experience during COP15,CGTNOfficial,China
President Xi Jinping arrived in Riyadh on a special plane to attend the first China-Arab States Summit and the China-GCC Summit and pay a state visit to Saudi Arabia at the invitation of King Salman bin Abdulaziz Al Saud of the Kingdom of Saudi Arabia.,CGTNOfficial,China
"Winter sports season is finally here in many cities in northern China. Ice sports enthusiasts in Beijing and Harbin were pictured showing off their skating skills on outdoor ice rinks, while skiers in Urumqi were seen experiencing the excitement on ski slopes.",CGTNOfficial,China
"Lebanese Prime Minister Najib Mikati arrives at the residence of the Chinese delegation in Riyadh, Saudi Arabia on Friday ahead of his meeting with China’s President Xi Jinping.",CGTNOfficial,China
"Algerian Prime Minister Aymen Benabderrahmane arrives at the residence of the Chinese delegation in Riyadh, Saudi Arabia on Friday, ahead of his meeting with China’s President Xi Jinping.",CGTNOfficial,China
China and the World Cup,CGTNOfficial,China
"Chart of the Day: First China-Arab States Summit, an epoch-making milestone",CGTNOfficial,China
to attend China-Arab States Summit,CGTNOfficial,China
Xi says China to continue support for Sudan's political transition,CGTNOfficial,China
"President says China, GCC states natural partners for cooperation",CGTNOfficial,China
"Chart of the Day: First China-Arab States Summit, an epoch-making milestone",CGTNOfficial,China
"In Dubai, UAE, the Hassyan Clean-Coal Power Station, built by China's Harbin Electric Corporation, is now on-grid and generating electricity - a major breakthrough in the construction of the world's first power plant to achieve dual-fuel full-load power supply.",CGTNOfficial,China
President Xi: China will always stand with the Palestinian people,CGTNOfficial,China
Xi's Visit - A Milestone for -Arab Ties,CGTNOfficial,China
The first C919 aircraft has been delivered to its launch customer China Eastern Airlines. Our reporter You Yang spoke to an aviation expert about the next stage of the aircraft's journey and its commercial future.,CGTNOfficial,China
"BRI Projects & Programs: China-Arab states ""1+2+3"" cooperation pattern",CGTNOfficial,China
"The first snow of this winter came to Lingshan Mountain, east China's Jiangxi Province, in the first week of December. The low temperature and high humidity created a spectacular rime scene. Visitors climbed the mountain for the snowy views.",CGTNOfficial,China
"BRI Projects & Programs: China, Arab states expand BeiDou cooperation",CGTNOfficial,China
China-Arab Summit Edition: Arabs share expectations for cultural exchanges with China,CGTNOfficial,China
"Watch: Over time, China and Saudi Arabia have set an example of friendly exchanges. What’s the significance of a closer relationship between the two countries? Watch CGTN Dialogue today for more insights.",CGTNOfficial,China
Chart of the Day: China and the Gulf Cooperation Council to enhance comprehensive ties,CGTNOfficial,China
"China, Egypt to build a community with a shared future in the new era",CGTNOfficial,China
President : China will always stand with the Palestinian people,CGTNOfficial,China
"BRI Projects & Programs: YASREF, China's largest investment in Saudi Arabia",CGTNOfficial,China
"How did China show its ""inner strength"" during the COVID-19 crisis?",CGTNOfficial,China
What has China done in its nearly 3 years of COVID-19 fight?,CGTNOfficial,China
"President : China to step up cooperation with Egypt, Palestine under BRI, GDI, GSI",CGTNOfficial,China
"China, Saudi Arabia to jointly strive for greater progress in comprehensive strategic partnership",CGTNOfficial,China
"China, Kuwait vow closer cooperation across the board",CGTNOfficial,China
Handshake in the desert: China and Saudi Arabia eye the big picture,CGTNOfficial,China
"Live: The International Bamboo Industry Fair is underway in southwest 's Sichuan Province, showcasing all kinds of industrial products made of bamboo, such as furniture and food containers. Follow CGTN to find out more",CGTNOfficial,China
"Watch the trailor of ""Journeys in Nature: Zhejiang Xiangshan Series"" In this series, the filming crew travels to Xiangshan County, east China's Zhejiang Province, and records the stories of animals growing, as well as the stories of the people living here.",CGTNOfficial,China
"Speaking of China's conservation on biodiversity, the panda may be the first species that comes to your mind. However, there are many wildlife residents that share the same home with the pandas. more:",CGTNOfficial,China
"BRI Projects & Programs: China, Gulf Cooperation Council push free trade talks 。",CGTNOfficial,China
President says China to continue support for Sudan's political transition,CGTNOfficial,China
"Is the public ready for the COVID-19 policy shift in ? Mario Cavolo, Non-Resident Senior Fellow at the Center for China and Globalization, answers ""yes,"" because people understand they have to be responsible for their own health.",CGTNOfficial,China
"Andy Mok, Senior Research Fellow at the Center for and Globalization, pointed out the key task of increasing vaccination among the elderly in .",CGTNOfficial,China
Live: Pink bananas? Aloe that grow on trees? Herbs that look like puppies? And the world's largest seeds…CGTN gets up-close with rare and exotic plants at South China National Botanical Garden.,CGTNOfficial,China
"Mario Cavolo, Non-Resident Senior Fellow at the Center for and Globalization, gives examples that help build the confidence to open up.",CGTNOfficial,China
"Live: Commercial Aircraft Corporation of China delivers the first large passenger aircraft to China Eastern Airlines on Friday. The C919, China's first self-developed trunk jetliner, has 158-174 seats and a range of 4,075-5,555 km",CGTNOfficial,China
"Green peafowl is native to and can be found almost exclusively in SW 's Yunnan Province. Thanks to effective protection measures, the population has grown steadily to around 555-600 individuals. Check out the cartoon for more!",CGTNOfficial,China
First C919 jet delivered to China Eastern Airlines,CGTNOfficial,China
Chart of the Day: Deepening cooperation between and Saudi Arabia,CGTNOfficial,China
"During their meeting, both leaders discussed cooperation between China and Saudi Arabia in the matters of science, technology, regional peace and other aspects of society.",CGTNOfficial,China
"Mexico is set to become the Chinese technology company’s base for the North American market, with the potential for creating up to 7,000 jobs over the next five years. Learn more.",CGTNOfficial,China
"How are hospitals in Beijing coping after adjusted its policy? On December 10, CGTN's Liu Xin went to a big hospital in Chaoyang District, downtown Beijing. She checked both the fever clinic and the normal outpatient clinic. This is saw there.",CGTNOfficial,China
"Milu once disappeared in China, but the number of milu in the country has now exceeded 12,000 thanks to the ""Milu Reintroduction Project"", which is seen as one of the most successful species reintroduction projects in the world.",CGTNOfficial,China
"U.S. Assistant Secretary of State for East Asian and Pacific Affairs Daniel Kritenbrink and National Security Council Senior Director for China and Taiwan Laura Rosenberger will travel to the People’s Republic of China, the Republic of Korea, and Japan Dec 11-14.",CGTNOfficial,China
The first China-Arab States Summit was held successfully on Friday. Here’s what leaders have discussed at the event.,CGTNOfficial,China
"As China further optimizes its prevention and control measures, diners enjoyed steaming hotpot and Cantonese dishes in southwest China's Chongqing Municipality and south Guangdong Province in December.",CGTNOfficial,China
See key quotes from ’s keynote speech at the China-Gulf Cooperation Council Summit.,CGTNOfficial,China
"Three years into the COVID-19 pandemic, China has recently eased its COVID restrictions. Here’s why China is making the changes now.",CGTNOfficial,China
"As China optimized its COVID-19 measures, tourists visited Wangxian Valley in east China's Jiangxi Province for its sea of clouds and the cottages built along the steep cliffs on December 2.",CGTNOfficial,China
Analyst Fadhel Kaboub explains how Saudi Arabia’s 2030 vision aligns with China's Belt and Road Initiative. Take a look.,CGTNOfficial,China
The best-performing project example for the energy cooperation between China and Saudi Arabia,CGTNOfficial,China
Visiting the Al Yamamah Palace during the China-Arab and the China-GCC Summits,CGTNOfficial,China
What's behind China's prevention and control policies?,CGTNOfficial,China
"Chinese President returned to after China-Arab summit, China-GCC summit, state visit to Saudi Arabia",CGTNOfficial,China
Live: The Chat Room - What's behind the adjustments of China's COVID-19 policy. Tune in at 20:00 BJT.,CGTNOfficial,China
China eases its COVID restrictions after three years. Why now?,CGTNOfficial,China
"Ebrahim Hashem, Global Asia fellow at the Asia Global Institute, points out that China and Arab countries can find the roots of their relations more than 2,000 years ago. The bond of brotherhood and the feeling of solidarity remain between the two sides.",CGTNOfficial,China
"China with its large consumer market and non-interventionist policy is poised to be a big partner for the Arab world. , former Tunisian FM, says that China is not willing to interfere in local politics, which provides a strong basis for the relationship",CGTNOfficial,China
"Residents in Beijing and Shanxi Province went shopping for necessities in the second week of December. As China keeps optimizing the response, negative PCR COVID-19 tests, health codes and upon-arrival tests will not be required for most public venues.",CGTNOfficial,China
"President proposes ""Eight Major Common Actions"" for China-Arab cooperation",CGTNOfficial,China
Key quotes from 's keynote speech at the China-Gulf Cooperation Council Summit,CGTNOfficial,China
BRI Projects & Programs: China-Arab keen on technologies for the future,CGTNOfficial,China
Full text of 's speech at the first China-Arab States Summit,CGTNOfficial,China
China and Saudi Arabia issue a joint statement,CGTNOfficial,China
BRI Projects & Programs: China-Arab infrastructure cooperation for a better life,CGTNOfficial,China
"As China further optimizes its prevention and control measures, people in NW China's Xinjiang Uygur Autonomous Region are seen trying out winter sports at ski resorts, shopping for food and necessities, and buying flowers and plants from vendors.",CGTNOfficial,China
"Dubbed ""elves on snow mountains,"" Yunnan snub-nosed monkeys are unique and endangered species in . Thanks to effective protection, they have grown from 13 to 23 groups, with a population of over 3,800. Check out the cartoon for more!",CGTNOfficial,China
King Saud University strengthens cultural ties with,CGTNOfficial,China
: China-Arab relations reach new milestone in epoch-making summit,CGTNOfficial,China
Croatia's China-built Peljesac Bridge better connects people and smooths the flow of goods and services,CGTNOfficial,China
"and Arab nations to advance cooperation in economy, security and energy",CGTNOfficial,China
President 's Middle East visits: Highlights of the China-Arab Summit,CGTNOfficial,China
"For young urbanites in Chengdu, the capital of southwest China's Sichuan Province, brewing a pot of tea with their friends in a tea house while chatting over the aromatic beverage is now a superb recreation after work.",CGTNOfficial,China
Qin said that music is borderless and builds bridges for mutual understanding and friendship for people from different cultural backgrounds. He added that cooperation between China and the U.S. in music education has great potential.,CGTNOfficial,China
"This year marks the 20th anniversary of the partnership between China's shipping giant COSCO Shipping and the Port of Boston, and Qin said he hopes the two sides will continue to expand cooperation in the next 20 years and bring more win-win results to each other.",CGTNOfficial,China
"China and the U.S. are each other's most important trading partners and should continue to promote economic and trade exchanges between the two countries, help the economic development of the two countries, and create more job opportunities Qin added.",CGTNOfficial,China
Check out the keynote speech by Chinese Ambassador to the U.S. Qin Gang at the China General Chamber of Commerce - Chicago 2022 Annual Gala.,CGTNOfficial,China
A recent report found that China's fast-moving consumer goods sector remained resilient despite supply chain headwinds and economic downturn pressure caused by COVID-19.,CGTNOfficial,China
"In a declaration issued following the first China-Arab States Summit, the leaders said they hope to open up broader prospects for the China-Arab strategic partnership.",CGTNOfficial,China
More from expert Abdel Bari Atwan on the significance of Xi's trip to Saudi Arabia on the China-Saudi relationship.,CGTNOfficial,China
"Chinese President Xi Jinping's Mideast trip ushered in a new era of all-round and in-depth development of relations between China and Arab states, China's Foreign Minister Wang Yi said on Saturday.",CGTNOfficial,China
China and states of the Gulf Cooperation Council agreed on Friday to strengthen their strategic partnership.,CGTNOfficial,China
"China eases “dynamic zero-COVID” policy, and what's next?",CGTNOfficial,China
China's fast-moving consumer goods market resilient despite : report,CGTNOfficial,China
Cuban president: Cuba to resolve energy shortage through cooperation with China,CGTNOfficial,China
China-Egypt Suez Economic and Trade Cooperation Zone becomes economic engine in Egypt's desert,CGTNOfficial,China
Live: invites frontline journalists and specialists in Arab countries to share their stories and understanding of the cultural highlights from the China-Arab States Summit.,CGTNOfficial,China
China's Guangzhou issues 30 million yuan in coupons to spur consumption,CGTNOfficial,China
China's electric vehicles charging points see rapid expansion,CGTNOfficial,China
"The golden snub-nosed monkey is the most known monkey species endemic to China. It is covered by golden fluffy hair, and can be easily recognized by its blue face. They inhabit China's Sichuan, Shaanxi, Hubei and Gansu provinces.",CGTNOfficial,China
"China, GCC states agree to strengthen strategic partnership",CGTNOfficial,China
"Wang Yi: Xi's Mideast trip ushers in new era in China, Arab states relations",CGTNOfficial,China
China's third AG600M large amphibious aircraft undertakes test mission,CGTNOfficial,China
"China, Arab states agree to strengthen cooperation, promote strategic partnership",CGTNOfficial,China
"As China further optimizes its prevention and control measures, people in Huzhou, E China's Zhejiang Province boiled tea on stoves, ate sugar-coated haws and enjoyed an annual pig feast to welcome winter as folk customs were held on December 10.",CGTNOfficial,China
"China to advance high-level opening-up, expand institutional opening-up: Chinese Premier Li Keqiang",CGTNOfficial,China
"Cuban President: Friendship between , Cuba unbreakable",CGTNOfficial,China
China and Arab countries strive for long-term friendship.,CGTNOfficial,China
Reporter's Diary: Why China is easing COVID-19 restrictions,CGTNOfficial,China
China-Arab Summit Edition: China in the eyes of the Arabs,CGTNOfficial,China
Chinese automaker Chirey is eyeing growth in Mexico. Learn more.,CGTNOfficial,China
"Young face-changing talent Meet 12-year-old Hu Yibo who learned face-changing from his grandfather and other experienced masters. Face-changing, known as bian lian in Chinese, is one of China's oldest and most popular forms of performance art.",CGTNOfficial,China
"Chinese premier calls on China, ROK to jointly safeguard industrial, supply chains",CGTNOfficial,China
China to work with UAE for new progress in practical cooperation: vice premier,CGTNOfficial,China
"Newborn babies bring excitement to a golden snub-nosed monkey family living in the forest on China's Qinling Mountains. The curious and energetic babies move about, and occasionally come into close contact with cameras.",CGTNOfficial,China
China now urges fast COVID-19 vaccination after easing anti-COVID restrictions,CGTNOfficial,China
"Pink lips, Mohawk-styled hair and white belly, the distinctive-looking black and white Yunnan snub-nosed monkey lives in the mountains in the southwestern China's Yunnan Province. Their population has recently increased to over 3,800.",CGTNOfficial,China
China and Algeria have good prospects for cooperation across the board,CGTNOfficial,China
"Live: As the most renowned commercial street in central 's City, has the Han Street resumed business after China eased its COVID-19 restrictions?",CGTNOfficial,China
Global Thinkers: China & EU on same track to tackle climate change,CGTNOfficial,China
China to end digital travel code service on December 13,CGTNOfficial,China
"Senior Chinese, U.S. officials hold talks in N China's Hebei",CGTNOfficial,China
China's leading epidemiologist Zhong Nanshan urges stronger COVID vaccination ahead Spring Festival,CGTNOfficial,China
How is China's economy after 3 years of COVID fight?,CGTNOfficial,China
Go! Northeast China Tiger and Leopard National Park,CGTNOfficial,China
Live: The critically endangered spoon-billed sandpiper in east 's Jiangsu,CGTNOfficial,China
China's grain output up 0.5% in 2022,CGTNOfficial,China
China's agricultural technology helps Qatar grow vegetables in desert,CGTNOfficial,China
Leaves are turning bright red and gold as winter unfolds in relatively warmer parts of China.,CGTNOfficial,China
China unveils first batch of images taken by solar probe ASO-S,CGTNOfficial,China
Chinese President Xi Jinping and leaders of Saudi Arabia agreed on December 8 to jointly advance the China-Saudi Arabia comprehensive strategic partnership and achieve even greater progress.,CGTNOfficial,China
"China, GCC states agree to strengthen strategic partnership",CGTNOfficial,China
China holds 9th national memorial ceremony to commemorate Nanjing Massacre victims,CGTNOfficial,China
